lag,value
0,1.0
1,0.9822218092127359
2,0.030521176337571974
3,0.009320694000356936
4,-0.0008159364746060323
5,0.008898654471898004
6,-0.008727377629229961
7,-0.012203920177780263
8,-0.020926472408708943
9,0.06555102380209846
10,-0.03507126653712553
11,0.04942417484583912
12,-0.07602609013567392
13,0.04026534894836997
14,0.007333868722511197
15,-0.012262781108055848
16,0.03961718922012947
17,0.02019316312260629
18,-0.0068248947930393804
19,-0.01011795651148462
20,-0.04265981183787598
21,-0.001368151769114929
22,-0.005723488080386255
23,0.009202111481923694
24,0.03090932991509121
25,0.017601242974333898
26,-0.05272551664005426
27,0.01650688990664709
28,-0.021364093120801467
29,-0.03434460035877547
30,-0.014401777666725462
31,-0.02117834295690613
32,-0.024648524371756818
33,0.04828989203427626
34,0.02448209761143691
35,-0.02806522356177891
36,-0.04799067879845979
37,0.04362404149419137
38,0.008349720754727822
39,0.04870462977590675
40,-0.015325986868953942
