lag,value
0,1.0
1,0.9771993427125365
2,0.9549382824349291
3,0.9346723576539676
4,0.9165058507963527
5,0.9004451965224918
6,0.8842411903677709
7,0.8690644542819375
8,0.8543673306861814
9,0.8419243102464227
10,0.8279116030935086
11,0.8138926815088212
12,0.799533568454324
13,0.7870356794657365
14,0.7735690480607273
15,0.7612082874408932
16,0.7479672261170475
17,0.7354672196611418
18,0.7244886421961654
19,0.7131515683274251
20,0.7019162639271808
21,0.6899220162368357
22,0.6787383438017791
23,0.6684575114756764
24,0.6601940777756996
25,0.6496654728173535
26,0.6395863694824554
27,0.6292987093178859
28,0.6187198390252343
29,0.6094097077400447
30,0.5978025646027264
31,0.5881497563731488
32,0.5750974785142877
33,0.5627760347202517
34,0.552628045784004
35,0.5420695813441377
36,0.5296755018420083
37,0.5178430707855877
38,0.5056179731270308
39,0.4972355665699073
40,0.4912354926390639
