lag,value
0,1.0
1,0.9918050154191547
2,-0.08611089354543684
3,-0.01668229111233609
4,0.007951291302544612
5,0.009602700903044983
6,-0.01860084580656764
7,0.04383953141516105
8,0.04872524291632587
9,0.021189860869942883
10,-0.026069192168581046
11,0.07040550805093516
12,-0.04157405289177171
13,-0.006431859457319532
14,0.012238300228305238
15,-0.05296986453602048
16,0.06430687858526424
17,-0.005837808341474392
18,-0.008261317051121389
19,0.04337416930146315
20,0.017767160169907693
21,0.01112877772727911
22,0.02516137702249505
23,0.04976993426223569
24,-0.023526496925997724
25,-0.05905893838737793
26,-0.04463372226167414
27,-0.024062308722399253
28,0.02128518918472707
29,0.0024432885939226403
30,0.03536834508611818
31,-0.013040069602424043
32,-0.013799312756331129
33,0.05224737353983056
34,-0.011543476098872428
35,-0.0038563169899663683
36,-0.05049941604222197
37,0.016763662847952852
38,0.0023680969420887335
39,0.06162950826912295
40,0.00942847536688552
