lag,value
0,1.0
1,0.9918050154191547
2,0.9822716167366736
3,0.9724375368301655
4,0.962773403682605
5,0.953371425596627
6,0.9437919894498422
7,0.934975729738529
8,0.9271335269444029
9,0.9198712418323867
10,0.9123477915423372
11,0.9059420653037816
12,0.8990807037848332
13,0.8921107623115356
14,0.8852852827644415
15,0.8775709558143873
16,0.8708515238352452
17,0.8641472389032294
18,0.8573527665295718
19,0.8512792679340022
20,0.8456816897536372
21,0.8403855421629639
22,0.8356315142861833
23,0.8317108549619279
24,0.8274853188467728
25,0.8224545859122308
26,0.8162663710835937
27,0.8095283865122608
28,0.803131523913716
29,0.7966090249236484
30,0.7907313209692316
31,0.7847659017250684
32,0.7787483957815691
33,0.7737330058662072
34,0.7687981976504319
35,0.76390821799705
36,0.7582402767928978
37,0.7527248456236316
38,0.7471002287892742
39,0.7424710585303147
40,0.7380020658931925
