lag,value
0,1.0
1,0.9771993427125365
2,0.0004375866232695308
3,0.03300753144315069
4,0.03715115152917938
5,0.04035588907313255
6,-0.006346815235709468
7,0.02062063742540334
8,0.007661110272486173
9,0.047222319834972055
10,-0.03683197038066565
11,-0.00017079562874148255
12,-0.012032800052419244
13,0.03670408975078107
14,-0.0304288809571621
15,0.02332094605326971
16,-0.025442024038934825
17,0.015824415316560574
18,0.021952250843886585
19,-0.007132981612890931
20,-0.002976770742157688
21,-0.013252237078397766
22,0.008486966570766679
23,0.01798016437006368
24,0.038057080247863445
25,-0.04698393787730988
26,0.010565151402341232
27,-0.008690232611681465
28,-0.012292741288433166
29,0.020723033526174127
30,-0.05043979484658776
31,0.037066306382075406
32,-0.08057564738490942
33,0.0015165618600224424
34,0.04030156690448783
35,-0.015880312534194124
36,-0.048754640868901945
37,0.00814811209610925
38,-0.021420423430677873
39,0.08073949818480801
40,0.0414867538326682
