date,symbol,close,lag_1,lag_7,lag_30
2022-12-11,MKR-USD,602.1458740234375,,,
2022-12-12,MKR-USD,588.908935546875,602.1458740234375,,
2022-12-13,MKR-USD,603.2882690429688,588.908935546875,,
2022-12-14,MKR-USD,606.1576538085938,603.2882690429688,,
2022-12-15,MKR-USD,590.2776489257812,606.1576538085938,,
2022-12-16,MKR-USD,540.0326538085938,590.2776489257812,,
2022-12-17,MKR-USD,553.341796875,540.0326538085938,,
2022-12-18,MKR-USD,554.1646118164062,553.341796875,602.1458740234375,
2022-12-19,MKR-USD,527.2643432617188,554.1646118164062,588.908935546875,
2022-12-20,MKR-USD,558.33984375,527.2643432617188,603.2882690429688,
2022-12-21,MKR-USD,551.1961669921875,558.33984375,606.1576538085938,
2022-12-22,MKR-USD,551.4708862304688,551.1961669921875,590.2776489257812,
2022-12-23,MKR-USD,553.7487182617188,551.4708862304688,540.0326538085938,
2022-12-24,MKR-USD,551.2184448242188,553.7487182617188,553.341796875,
2022-12-25,MKR-USD,540.2932739257812,551.2184448242188,554.1646118164062,
2022-12-26,MKR-USD,548.9324951171875,540.2932739257812,527.2643432617188,
2022-12-27,MKR-USD,541.7460327148438,548.9324951171875,558.33984375,
2022-12-28,MKR-USD,518.1635131835938,541.7460327148438,551.1961669921875,
2022-12-29,MKR-USD,520.0272827148438,518.1635131835938,551.4708862304688,
2022-12-30,MKR-USD,522.248046875,520.0272827148438,553.7487182617188,
2022-12-31,MKR-USD,510.5272216796875,522.248046875,551.2184448242188,
2023-01-01,MKR-USD,513.0187377929688,510.5272216796875,540.2932739257812,
2023-01-02,MKR-USD,511.6665649414063,513.0187377929688,548.9324951171875,
2023-01-03,MKR-USD,505.0352478027344,511.6665649414063,541.7460327148438,
2023-01-04,MKR-USD,518.8180541992188,505.0352478027344,518.1635131835938,
2023-01-05,MKR-USD,527.2825927734375,518.8180541992188,520.0272827148438,
2023-01-06,MKR-USD,539.4475708007812,527.2825927734375,522.248046875,
2023-01-07,MKR-USD,552.639892578125,539.4475708007812,510.5272216796875,
2023-01-08,MKR-USD,592.6702270507812,552.639892578125,513.0187377929688,
2023-01-09,MKR-USD,617.2991943359375,592.6702270507812,511.6665649414063,
2023-01-10,MKR-USD,631.6663208007812,617.2991943359375,505.0352478027344,602.1458740234375
2023-01-11,MKR-USD,636.578125,631.6663208007812,518.8180541992188,588.908935546875
2023-01-12,MKR-USD,652.57568359375,636.578125,527.2825927734375,603.2882690429688
2023-01-13,MKR-USD,688.4780883789062,652.57568359375,539.4475708007812,606.1576538085938
2023-01-14,MKR-USD,709.341796875,688.4780883789062,552.639892578125,590.2776489257812
2023-01-15,MKR-USD,700.1795043945312,709.341796875,592.6702270507812,540.0326538085938
2023-01-16,MKR-USD,688.28125,700.1795043945312,617.2991943359375,553.341796875
2023-01-17,MKR-USD,696.421630859375,688.28125,631.6663208007812,554.1646118164062
2023-01-18,MKR-USD,639.9946899414062,696.421630859375,636.578125,527.2643432617188
2023-01-19,MKR-USD,665.7739868164062,639.9946899414062,652.57568359375,558.33984375
