lag,value
0,1.0
1,0.9906872101163673
2,0.0164722334734927
3,0.03003651506958411
4,0.04916455956234196
5,-0.05373454924652954
6,0.006563127039097161
7,0.008240400790421943
8,0.08591651016992478
9,-0.011679390775356941
10,0.003736661367593212
11,-0.051076761986863124
12,-0.07306475445313067
13,0.011674922825227906
14,-0.043898537624531005
15,-0.010562744614219391
16,0.052065408471599024
17,0.031228443103808835
18,0.03578763070219104
19,-0.011578843056322388
20,0.0037814698454722343
21,-0.052713698742173826
22,-0.04089891351622157
23,0.013210856061677365
24,0.024778142967962886
25,-0.038170724123509414
26,-0.016939285307925583
27,-0.037537171338669725
28,-0.046746955786712965
29,0.0032796796220182964
30,0.00628847504626833
31,0.02115778559675942
32,-0.03168880269754196
33,-0.017081225842656998
34,0.03955443334786172
35,-0.010866475990898896
36,-0.030443996219255358
37,0.03191885864805556
38,-0.00758463902026824
39,0.020980690287431696
40,0.00473218607653357
