lag,value
0,1.0
1,0.995472492349748
2,0.9911002178187561
3,0.9870398682007792
4,0.9829609330555175
5,0.9787625800015619
6,0.9744782770713515
7,0.9701689321059992
8,0.9658395792711668
9,0.9618859286317113
10,0.9583531628376791
11,0.9546657716369845
12,0.9509277010765004
13,0.9472058148159652
14,0.9434575594158164
15,0.9395717426101725
16,0.9357453737132001
17,0.9316157393663493
18,0.9272908660161645
19,0.9229472584453301
20,0.9185652611627872
21,0.9141067891814735
22,0.9095925847261805
23,0.9051746371763555
24,0.9008474365241901
25,0.896226926082083
26,0.8912390652967013
27,0.8863387948622155
28,0.881357799336375
29,0.8766846889217729
30,0.8721693077599961
31,0.86790378620149
32,0.8635815113763909
33,0.8593877184403035
34,0.8557437683026123
35,0.8525756436125498
36,0.8494586416644424
37,0.8461034470162344
38,0.8428675417152067
39,0.8395223685715767
40,0.8365614002712343
