lag,value
0,1.0
1,0.9911775378269342
2,0.019286127688290952
3,0.03174777657530305
4,-0.07919397818928572
5,0.035342564552542775
6,0.036762003681816605
7,0.03041954208058089
8,-0.009241813618072608
9,0.051186631300796016
10,-0.046946602974379074
11,0.006471884172975977
12,-0.027660772010294644
13,-0.062035861065627064
14,-0.028284154065926145
15,0.010044398715833102
16,0.061432633887408675
17,-0.024844901856717228
18,-0.04823625455263337
19,0.05450030041378009
20,-0.022716380446779236
21,0.033525832291225376
22,0.03273157263106711
23,-0.021618393424540826
24,0.0060733556603326
25,0.013611092965837627
26,-0.015514501762504001
27,-0.019475100913656465
28,-0.04827762564130447
29,-0.021656480256889078
30,-0.010541155640002577
31,-0.015464845897524001
32,-0.020420538853617932
33,0.01728894502121551
34,0.027738625566286937
35,-0.005865573465716329
36,-0.007721655622259831
37,0.058172641131890225
38,0.02675266275907804
39,0.06400505116050863
40,-3.9432562021217195e-05
