date,symbol,close,lag_1,lag_7,lag_30
2022-12-11,XRP-USD,0.3817490041255951,,,
2022-12-12,XRP-USD,0.3873940110206604,0.3817490041255951,,
2022-12-13,XRP-USD,0.3951019942760467,0.3873940110206604,,
2022-12-14,XRP-USD,0.3864139914512634,0.3951019942760467,,
2022-12-15,XRP-USD,0.3782370090484619,0.3864139914512634,,
2022-12-16,XRP-USD,0.3519879877567291,0.3782370090484619,,
2022-12-17,XRP-USD,0.3548099994659424,0.3519879877567291,,
2022-12-18,XRP-USD,0.350270003080368,0.3548099994659424,0.3817490041255951,
2022-12-19,XRP-USD,0.3388699889183044,0.350270003080368,0.3873940110206604,
2022-12-20,XRP-USD,0.3493730127811432,0.3388699889183044,0.3951019942760467,
2022-12-21,XRP-USD,0.3460200130939483,0.3493730127811432,0.3864139914512634,
2022-12-22,XRP-USD,0.3495999872684479,0.3460200130939483,0.3782370090484619,
2022-12-23,XRP-USD,0.3542729914188385,0.3495999872684479,0.3519879877567291,
2022-12-24,XRP-USD,0.3521789908409118,0.3542729914188385,0.3548099994659424,
2022-12-25,XRP-USD,0.3463920056819916,0.3521789908409118,0.350270003080368,
2022-12-26,XRP-USD,0.3657230138778686,0.3463920056819916,0.3388699889183044,
2022-12-27,XRP-USD,0.3681260049343109,0.3657230138778686,0.3493730127811432,
2022-12-28,XRP-USD,0.3565309941768646,0.3681260049343109,0.3460200130939483,
2022-12-29,XRP-USD,0.342846006155014,0.3565309941768646,0.3495999872684479,
2022-12-30,XRP-USD,0.3450169861316681,0.342846006155014,0.3542729914188385,
2022-12-31,XRP-USD,0.3399290144443512,0.3450169861316681,0.3521789908409118,
2023-01-01,XRP-USD,0.3387629985809326,0.3399290144443512,0.3463920056819916,
2023-01-02,XRP-USD,0.3485560119152069,0.3387629985809326,0.3657230138778686,
2023-01-03,XRP-USD,0.3438239991664886,0.3485560119152069,0.3681260049343109,
2023-01-04,XRP-USD,0.3477939963340759,0.3438239991664886,0.3565309941768646,
2023-01-05,XRP-USD,0.3380390107631683,0.3477939963340759,0.342846006155014,
2023-01-06,XRP-USD,0.3446449935436249,0.3380390107631683,0.3450169861316681,
2023-01-07,XRP-USD,0.3442679941654205,0.3446449935436249,0.3399290144443512,
2023-01-08,XRP-USD,0.3453580141067505,0.3442679941654205,0.3387629985809326,
2023-01-09,XRP-USD,0.3493399918079376,0.3453580141067505,0.3485560119152069,
2023-01-10,XRP-USD,0.3512409925460815,0.3493399918079376,0.3438239991664886,0.3817490041255951
2023-01-11,XRP-USD,0.3741579949855804,0.3512409925460815,0.3477939963340759,0.3873940110206604
2023-01-12,XRP-USD,0.3751969933509826,0.3741579949855804,0.3380390107631683,0.3951019942760467
2023-01-13,XRP-USD,0.3858039975166321,0.3751969933509826,0.3446449935436249,0.3864139914512634
2023-01-14,XRP-USD,0.3954429924488067,0.3858039975166321,0.3442679941654205,0.3782370090484619
2023-01-15,XRP-USD,0.3848809897899627,0.3954429924488067,0.3453580141067505,0.3519879877567291
2023-01-16,XRP-USD,0.3865759968757629,0.3848809897899627,0.3493399918079376,0.3548099994659424
2023-01-17,XRP-USD,0.3877109885215759,0.3865759968757629,0.3512409925460815,0.350270003080368
2023-01-18,XRP-USD,0.3794519901275635,0.3877109885215759,0.3741579949855804,0.3388699889183044
2023-01-19,XRP-USD,0.3937849998474121,0.3794519901275635,0.3751969933509826,0.3493730127811432
2023-01-20,XRP-USD,0.413343995809555,0.3937849998474121,0.3858039975166321,0.3460200130939483
2023-01-21,XRP-USD,0.403533011674881,0.413343995809555,0.3954429924488067,0.3495999872684479
2023-01-22,XRP-USD,0.400967001914978,0.403533011674881,0.3848809897899627,0.3542729914188385
2023-01-23,XRP-USD,0.4249430000782013,0.400967001914978,0.3865759968757629,0.3521789908409118
2023-01-24,XRP-USD,0.407707005739212,0.4249430000782013,0.3877109885215759,0.3463920056819916
2023-01-25,XRP-USD,0.4176929891109466,0.407707005739212,0.3794519901275635,0.3657230138778686
2023-01-26,XRP-USD,0.4101029932498932,0.4176929891109466,0.3937849998474121,0.3681260049343109
2023-01-27,XRP-USD,0.4127910137176513,0.4101029932498932,0.413343995809555,0.3565309941768646
2023-01-28,XRP-USD,0.4081340134143829,0.4127910137176513,0.403533011674881,0.342846006155014
2023-01-29,XRP-USD,0.4137639999389648,0.4081340134143829,0.400967001914978,0.3450169861316681
2023-01-30,XRP-USD,0.3945910036563873,0.4137639999389648,0.4249430000782013,0.3399290144443512
2023-01-31,XRP-USD,0.4063889980316162,0.3945910036563873,0.407707005739212,0.3387629985809326
2023-02-01,XRP-USD,0.41389200091362,0.4063889980316162,0.4176929891109466,0.3485560119152069
2023-02-02,XRP-USD,0.4097470045089721,0.41389200091362,0.4101029932498932,0.3438239991664886
2023-02-03,XRP-USD,0.4122050106525421,0.4097470045089721,0.4127910137176513,0.3477939963340759
2023-02-04,XRP-USD,0.4113050103187561,0.4122050106525421,0.4081340134143829,0.3380390107631683
2023-02-05,XRP-USD,0.3989369869232178,0.4113050103187561,0.4137639999389648,0.3446449935436249
2023-02-06,XRP-USD,0.3928239941596985,0.3989369869232178,0.3945910036563873,0.3442679941654205
2023-02-07,XRP-USD,0.403903990983963,0.3928239941596985,0.4063889980316162,0.3453580141067505
2023-02-08,XRP-USD,0.3980520069599151,0.403903990983963,0.41389200091362,0.3493399918079376
2023-02-09,XRP-USD,0.3824659883975982,0.3980520069599151,0.4097470045089721,0.3512409925460815
2023-02-10,XRP-USD,0.3826450109481811,0.3824659883975982,0.4122050106525421,0.3741579949855804
2023-02-11,XRP-USD,0.38400799036026,0.3826450109481811,0.4113050103187561,0.3751969933509826
2023-02-12,XRP-USD,0.3752819895744324,0.38400799036026,0.3989369869232178,0.3858039975166321
2023-02-13,XRP-USD,0.3716750144958496,0.3752819895744324,0.3928239941596985,0.3954429924488067
2023-02-14,XRP-USD,0.382407009601593,0.3716750144958496,0.403903990983963,0.3848809897899627
2023-02-15,XRP-USD,0.4013519883155823,0.382407009601593,0.3980520069599151,0.3865759968757629
2023-02-16,XRP-USD,0.3851569890975952,0.4013519883155823,0.3824659883975982,0.3877109885215759
2023-02-17,XRP-USD,0.3953019976615906,0.3851569890975952,0.3826450109481811,0.3794519901275635
2023-02-18,XRP-USD,0.3946300148963928,0.3953019976615906,0.38400799036026,0.3937849998474121
2023-02-19,XRP-USD,0.3863170146942138,0.3946300148963928,0.3752819895744324,0.413343995809555
2023-02-20,XRP-USD,0.3985249996185303,0.3863170146942138,0.3716750144958496,0.403533011674881
2023-02-21,XRP-USD,0.3919050097465515,0.3985249996185303,0.382407009601593,0.400967001914978
2023-02-22,XRP-USD,0.3955860137939453,0.3919050097465515,0.4013519883155823,0.4249430000782013
2023-02-23,XRP-USD,0.3891299962997436,0.3955860137939453,0.3851569890975952,0.407707005739212
2023-02-24,XRP-USD,0.37847700715065,0.3891299962997436,0.3953019976615906,0.4176929891109466
2023-02-25,XRP-USD,0.3780849874019623,0.37847700715065,0.3946300148963928,0.4101029932498932
2023-02-26,XRP-USD,0.378040999174118,0.3780849874019623,0.3863170146942138,0.4127910137176513
2023-02-27,XRP-USD,0.3791149854660034,0.378040999174118,0.3985249996185303,0.4081340134143829
2023-02-28,XRP-USD,0.3771499991416931,0.3791149854660034,0.3919050097465515,0.4137639999389648
2023-03-01,XRP-USD,0.383879005908966,0.3771499991416931,0.3955860137939453,0.3945910036563873
2023-03-02,XRP-USD,0.3775799870491028,0.383879005908966,0.3891299962997436,0.4063889980316162
2023-03-03,XRP-USD,0.3776710033416748,0.3775799870491028,0.37847700715065,0.41389200091362
2023-03-04,XRP-USD,0.3738130033016205,0.3776710033416748,0.3780849874019623,0.4097470045089721
2023-03-05,XRP-USD,0.3671939969062805,0.3738130033016205,0.378040999174118,0.4122050106525421
2023-03-06,XRP-USD,0.3704710006713867,0.3671939969062805,0.3791149854660034,0.4113050103187561
2023-03-07,XRP-USD,0.3805480003356933,0.3704710006713867,0.3771499991416931,0.3989369869232178
2023-03-08,XRP-USD,0.3891879916191101,0.3805480003356933,0.383879005908966,0.3928239941596985
2023-03-09,XRP-USD,0.3721300065517425,0.3891879916191101,0.3775799870491028,0.403903990983963
2023-03-10,XRP-USD,0.3706220090389251,0.3721300065517425,0.3776710033416748,0.3980520069599151
2023-03-11,XRP-USD,0.3668319880962372,0.3706220090389251,0.3738130033016205,0.3824659883975982
2023-03-12,XRP-USD,0.3733179867267608,0.3668319880962372,0.3671939969062805,0.3826450109481811
2023-03-13,XRP-USD,0.3737860023975372,0.3733179867267608,0.3704710006713867,0.38400799036026
2023-03-14,XRP-USD,0.3742789924144745,0.3737860023975372,0.3805480003356933,0.3752819895744324
2023-03-15,XRP-USD,0.3605580031871795,0.3742789924144745,0.3891879916191101,0.3716750144958496
2023-03-16,XRP-USD,0.3660250008106231,0.3605580031871795,0.3721300065517425,0.382407009601593
2023-03-17,XRP-USD,0.3803820013999939,0.3660250008106231,0.3706220090389251,0.4013519883155823
2023-03-18,XRP-USD,0.3744330108165741,0.3803820013999939,0.3668319880962372,0.3851569890975952
2023-03-19,XRP-USD,0.3884649872779846,0.3744330108165741,0.3733179867267608,0.3953019976615906
2023-03-20,XRP-USD,0.3746280074119568,0.3884649872779846,0.3737860023975372,0.3946300148963928
2023-03-21,XRP-USD,0.4697099924087524,0.3746280074119568,0.3742789924144745,0.3863170146942138
2023-03-22,XRP-USD,0.4224799871444702,0.4697099924087524,0.3605580031871795,0.3985249996185303
2023-03-23,XRP-USD,0.4448499977588653,0.4224799871444702,0.3660250008106231,0.3919050097465515
2023-03-24,XRP-USD,0.4259020090103149,0.4448499977588653,0.3803820013999939,0.3955860137939453
2023-03-25,XRP-USD,0.4447160065174103,0.4259020090103149,0.3744330108165741,0.3891299962997436
2023-03-26,XRP-USD,0.4488170146942138,0.4447160065174103,0.3884649872779846,0.37847700715065
2023-03-27,XRP-USD,0.4799909889698028,0.4488170146942138,0.3746280074119568,0.3780849874019623
2023-03-28,XRP-USD,0.5150579810142517,0.4799909889698028,0.4697099924087524,0.378040999174118
2023-03-29,XRP-USD,0.5435770153999329,0.5150579810142517,0.4224799871444702,0.3791149854660034
2023-03-30,XRP-USD,0.5342490077018738,0.5435770153999329,0.4448499977588653,0.3771499991416931
2023-03-31,XRP-USD,0.5384920239448547,0.5342490077018738,0.4259020090103149,0.383879005908966
2023-04-01,XRP-USD,0.5147410035133362,0.5384920239448547,0.4447160065174103,0.3775799870491028
2023-04-02,XRP-USD,0.5189530253410339,0.5147410035133362,0.4488170146942138,0.3776710033416748
2023-04-03,XRP-USD,0.4969600141048431,0.5189530253410339,0.4799909889698028,0.3738130033016205
2023-04-04,XRP-USD,0.50347900390625,0.4969600141048431,0.5150579810142517,0.3671939969062805
2023-04-05,XRP-USD,0.5062350034713745,0.50347900390625,0.5435770153999329,0.3704710006713867
2023-04-06,XRP-USD,0.5032979846000671,0.5062350034713745,0.5342490077018738,0.3805480003356933
2023-04-07,XRP-USD,0.5137360095977783,0.5032979846000671,0.5384920239448547,0.3891879916191101
2023-04-08,XRP-USD,0.5057160258293152,0.5137360095977783,0.5147410035133362,0.3721300065517425
2023-04-09,XRP-USD,0.5058339834213257,0.5057160258293152,0.5189530253410339,0.3706220090389251
2023-04-10,XRP-USD,0.5183179974555969,0.5058339834213257,0.4969600141048431,0.3668319880962372
2023-04-11,XRP-USD,0.5175179839134216,0.5183179974555969,0.50347900390625,0.3733179867267608
2023-04-12,XRP-USD,0.5061150193214417,0.5175179839134216,0.5062350034713745,0.3737860023975372
2023-04-13,XRP-USD,0.5132920145988464,0.5061150193214417,0.5032979846000671,0.3742789924144745
2023-04-14,XRP-USD,0.5239930152893066,0.5132920145988464,0.5137360095977783,0.3605580031871795
2023-04-15,XRP-USD,0.5204439759254456,0.5239930152893066,0.5057160258293152,0.3660250008106231
2023-04-16,XRP-USD,0.5213919878005981,0.5204439759254456,0.5058339834213257,0.3803820013999939
2023-04-17,XRP-USD,0.5111269950866699,0.5213919878005981,0.5183179974555969,0.3744330108165741
2023-04-18,XRP-USD,0.532263994216919,0.5111269950866699,0.5175179839134216,0.3884649872779846
2023-04-19,XRP-USD,0.4915989935398102,0.532263994216919,0.5061150193214417,0.3746280074119568
2023-04-20,XRP-USD,0.4748579859733581,0.4915989935398102,0.5132920145988464,0.4697099924087524
2023-04-21,XRP-USD,0.449396014213562,0.4748579859733581,0.5239930152893066,0.4224799871444702
2023-04-22,XRP-USD,0.4726609885692596,0.449396014213562,0.5204439759254456,0.4448499977588653
2023-04-23,XRP-USD,0.4650160074234009,0.4726609885692596,0.5213919878005981,0.4259020090103149
2023-04-24,XRP-USD,0.4612730145454407,0.4650160074234009,0.5111269950866699,0.4447160065174103
2023-04-25,XRP-USD,0.4699949920177459,0.4612730145454407,0.532263994216919,0.4488170146942138
2023-04-26,XRP-USD,0.4620369970798492,0.4699949920177459,0.4915989935398102,0.4799909889698028
2023-04-27,XRP-USD,0.4668680131435394,0.4620369970798492,0.4748579859733581,0.5150579810142517
2023-04-28,XRP-USD,0.4802710115909576,0.4668680131435394,0.449396014213562,0.5435770153999329
2023-04-29,XRP-USD,0.4784089922904968,0.4802710115909576,0.4726609885692596,0.5342490077018738
2023-04-30,XRP-USD,0.4723320007324219,0.4784089922904968,0.4650160074234009,0.5384920239448547
2023-05-01,XRP-USD,0.4649659991264343,0.4723320007324219,0.4612730145454407,0.5147410035133362
2023-05-02,XRP-USD,0.4649510085582733,0.4649659991264343,0.4699949920177459,0.5189530253410339
2023-05-03,XRP-USD,0.4634940028190613,0.4649510085582733,0.4620369970798492,0.4969600141048431
2023-05-04,XRP-USD,0.4615730047225952,0.4634940028190613,0.4668680131435394,0.50347900390625
2023-05-05,XRP-USD,0.4677999913692474,0.4615730047225952,0.4802710115909576,0.5062350034713745
2023-05-06,XRP-USD,0.4595490097999573,0.4677999913692474,0.4784089922904968,0.5032979846000671
2023-05-07,XRP-USD,0.4503639936447143,0.4595490097999573,0.4723320007324219,0.5137360095977783
2023-05-08,XRP-USD,0.4289149940013885,0.4503639936447143,0.4649659991264343,0.5057160258293152
2023-05-09,XRP-USD,0.4298880100250244,0.4289149940013885,0.4649510085582733,0.5058339834213257
2023-05-10,XRP-USD,0.4308730065822601,0.4298880100250244,0.4634940028190613,0.5183179974555969
2023-05-11,XRP-USD,0.4218789935111999,0.4308730065822601,0.4615730047225952,0.5175179839134216
2023-05-12,XRP-USD,0.4307180047035217,0.4218789935111999,0.4677999913692474,0.5061150193214417
2023-05-13,XRP-USD,0.424903005361557,0.4307180047035217,0.4595490097999573,0.5132920145988464
2023-05-14,XRP-USD,0.4258599877357483,0.424903005361557,0.4503639936447143,0.5239930152893066
2023-05-15,XRP-USD,0.4275619983673095,0.4258599877357483,0.4289149940013885,0.5204439759254456
2023-05-16,XRP-USD,0.4414219856262207,0.4275619983673095,0.4298880100250244,0.5213919878005981
2023-05-17,XRP-USD,0.4485889971256256,0.4414219856262207,0.4308730065822601,0.5111269950866699
2023-05-18,XRP-USD,0.4602989852428436,0.4485889971256256,0.4218789935111999,0.532263994216919
2023-05-19,XRP-USD,0.4679819941520691,0.4602989852428436,0.4307180047035217,0.4915989935398102
2023-05-20,XRP-USD,0.4690810143947601,0.4679819941520691,0.424903005361557,0.4748579859733581
2023-05-21,XRP-USD,0.4575499892234802,0.4690810143947601,0.4258599877357483,0.449396014213562
2023-05-22,XRP-USD,0.4616009891033172,0.4575499892234802,0.4275619983673095,0.4726609885692596
2023-05-23,XRP-USD,0.4654299914836883,0.4616009891033172,0.4414219856262207,0.4650160074234009
2023-05-24,XRP-USD,0.4536089897155761,0.4654299914836883,0.4485889971256256,0.4612730145454407
2023-05-25,XRP-USD,0.4537340104579925,0.4536089897155761,0.4602989852428436,0.4699949920177459
2023-05-26,XRP-USD,0.4691399931907654,0.4537340104579925,0.4679819941520691,0.4620369970798492
2023-05-27,XRP-USD,0.4722450077533722,0.4691399931907654,0.4690810143947601,0.4668680131435394
2023-05-28,XRP-USD,0.4828889966011047,0.4722450077533722,0.4575499892234802,0.4802710115909576
