date,symbol,close,lag_1,lag_7,lag_30
2022-12-11,BCH-USD,106.33975219726562,,,
2022-12-12,BCH-USD,106.24568176269533,106.33975219726562,,
2022-12-13,BCH-USD,110.0393524169922,106.24568176269533,,
2022-12-14,BCH-USD,109.1084976196289,110.0393524169922,,
2022-12-15,BCH-USD,107.25273895263672,109.1084976196289,,
2022-12-16,BCH-USD,100.19449615478516,107.25273895263672,,
2022-12-17,BCH-USD,103.08944702148438,100.19449615478516,,
2022-12-18,BCH-USD,102.10164642333984,103.08944702148438,106.33975219726562,
2022-12-19,BCH-USD,98.55999755859376,102.10164642333984,106.24568176269533,
2022-12-20,BCH-USD,101.79222869873048,98.55999755859376,110.0393524169922,
2022-12-21,BCH-USD,100.34043884277344,101.79222869873048,109.1084976196289,
2022-12-22,BCH-USD,101.35968780517578,100.34043884277344,107.25273895263672,
2022-12-23,BCH-USD,101.9491958618164,101.35968780517578,100.19449615478516,
2022-12-24,BCH-USD,101.8064193725586,101.9491958618164,103.08944702148438,
2022-12-25,BCH-USD,101.35171508789062,101.8064193725586,102.10164642333984,
2022-12-26,BCH-USD,103.38439178466795,101.35171508789062,98.55999755859376,
2022-12-27,BCH-USD,101.69137573242188,103.38439178466795,101.79222869873048,
2022-12-28,BCH-USD,99.17676544189452,101.69137573242188,100.34043884277344,
2022-12-29,BCH-USD,98.40066528320312,99.17676544189452,101.35968780517578,
2022-12-30,BCH-USD,96.6463394165039,98.40066528320312,101.9491958618164,
2022-12-31,BCH-USD,97.0721435546875,96.6463394165039,101.8064193725586,
2023-01-01,BCH-USD,96.95507049560548,97.0721435546875,101.35171508789062,
2023-01-02,BCH-USD,99.31005096435548,96.95507049560548,103.38439178466795,
2023-01-03,BCH-USD,99.64935302734376,99.31005096435548,101.69137573242188,
2023-01-04,BCH-USD,101.48273468017578,99.64935302734376,99.17676544189452,
2023-01-05,BCH-USD,101.08454895019533,101.48273468017578,98.40066528320312,
2023-01-06,BCH-USD,101.6265106201172,101.08454895019533,96.6463394165039,
2023-01-07,BCH-USD,101.51829528808594,101.6265106201172,97.0721435546875,
2023-01-08,BCH-USD,103.42367553710938,101.51829528808594,96.95507049560548,
2023-01-09,BCH-USD,107.11087036132812,103.42367553710938,99.31005096435548,
2023-01-10,BCH-USD,107.45953369140624,107.11087036132812,99.64935302734376,106.33975219726562
2023-01-11,BCH-USD,109.7518081665039,107.45953369140624,101.48273468017578,106.24568176269533
2023-01-12,BCH-USD,119.71046447753906,109.7518081665039,101.08454895019533,110.0393524169922
2023-01-13,BCH-USD,124.35079956054688,119.71046447753906,101.6265106201172,109.1084976196289
2023-01-14,BCH-USD,125.94871520996094,124.35079956054688,101.51829528808594,107.25273895263672
2023-01-15,BCH-USD,124.9091339111328,125.94871520996094,103.42367553710938,100.19449615478516
2023-01-16,BCH-USD,123.95055389404295,124.9091339111328,107.11087036132812,103.08944702148438
2023-01-17,BCH-USD,122.8044662475586,123.95055389404295,107.45953369140624,102.10164642333984
2023-01-18,BCH-USD,119.09417724609376,122.8044662475586,109.7518081665039,98.55999755859376
2023-01-19,BCH-USD,121.66796112060548,119.09417724609376,119.71046447753906,101.79222869873048
2023-01-20,BCH-USD,127.90760803222656,121.66796112060548,124.35079956054688,100.34043884277344
2023-01-21,BCH-USD,128.22267150878906,127.90760803222656,125.94871520996094,101.35968780517578
2023-01-22,BCH-USD,128.63442993164062,128.22267150878906,124.9091339111328,101.9491958618164
2023-01-23,BCH-USD,133.3980712890625,128.63442993164062,123.95055389404295,101.8064193725586
2023-01-24,BCH-USD,128.29624938964844,133.3980712890625,122.8044662475586,101.35171508789062
2023-01-25,BCH-USD,131.89364624023438,128.29624938964844,119.09417724609376,103.38439178466795
2023-01-26,BCH-USD,134.0192108154297,131.89364624023438,121.66796112060548,101.69137573242188
2023-01-27,BCH-USD,134.9151153564453,134.0192108154297,127.90760803222656,99.17676544189452
2023-01-28,BCH-USD,132.6318359375,134.9151153564453,128.22267150878906,98.40066528320312
2023-01-29,BCH-USD,136.7196807861328,132.6318359375,128.63442993164062,96.6463394165039
2023-01-30,BCH-USD,130.90599060058594,136.7196807861328,133.3980712890625,97.0721435546875
2023-01-31,BCH-USD,133.396728515625,130.90599060058594,128.29624938964844,96.95507049560548
2023-02-01,BCH-USD,136.29177856445312,133.396728515625,131.89364624023438,99.31005096435548
2023-02-02,BCH-USD,136.686279296875,136.29177856445312,134.0192108154297,99.64935302734376
2023-02-03,BCH-USD,137.89990234375,136.686279296875,134.9151153564453,101.48273468017578
2023-02-04,BCH-USD,138.27224731445312,137.89990234375,132.6318359375,101.08454895019533
2023-02-05,BCH-USD,134.46292114257812,138.27224731445312,136.7196807861328,101.6265106201172
2023-02-06,BCH-USD,131.60269165039062,134.46292114257812,130.90599060058594,101.51829528808594
2023-02-07,BCH-USD,135.96920776367188,131.60269165039062,133.396728515625,103.42367553710938
2023-02-08,BCH-USD,131.4954376220703,135.96920776367188,136.29177856445312,107.11087036132812
2023-02-09,BCH-USD,126.42708587646484,131.4954376220703,136.686279296875,107.45953369140624
2023-02-10,BCH-USD,124.68172454833984,126.42708587646484,137.89990234375,109.7518081665039
2023-02-11,BCH-USD,124.76457977294922,124.68172454833984,138.27224731445312,119.71046447753906
2023-02-12,BCH-USD,122.90042877197266,124.76457977294922,134.46292114257812,124.35079956054688
2023-02-13,BCH-USD,123.85804748535156,122.90042877197266,131.60269165039062,125.94871520996094
2023-02-14,BCH-USD,126.73186492919922,123.85804748535156,135.96920776367188,124.9091339111328
2023-02-15,BCH-USD,134.57415771484375,126.73186492919922,131.4954376220703,123.95055389404295
