lag,value
0,1.0
1,0.9911775378269341
2,0.9827717126047272
3,0.9749880904393763
4,0.9658546089783472
5,0.9574574148215602
6,0.9498384526477034
7,0.9426374959919974
8,0.93537670674905
9,0.9291225305028858
10,0.9220915280438893
11,0.9151136690832189
12,0.9078806885241211
13,0.8994378524699302
14,0.8906595445901422
15,0.88216662227233
16,0.8747343825375632
17,0.8668730611156749
18,0.8584566834353954
19,0.8512989223056748
20,0.8437035859105696
21,0.8366132323273872
22,0.830295824005909
23,0.8234950094900487
24,0.8167583317483171
25,0.8103882591351177
26,0.8036618277902103
27,0.7965192753506533
28,0.7889740105558399
29,0.7809744691319823
30,0.7727485678049274
31,0.7644618899599199
32,0.7559872693013796
33,0.748083542410773
34,0.7407742812414513
35,0.7334098664163409
36,0.7260874125369556
37,0.7197765654498198
38,0.7139746533665614
39,0.7090027808080502
40,0.7039195708861972
