lag,value
0,1.0
1,0.9865607353719825
2,0.9727994712053485
3,0.9598442028963887
4,0.9465389232104487
5,0.9334456003133976
6,0.9207535880530249
7,0.9078477292015934
8,0.8941464222552546
9,0.8811187337750018
10,0.8674008093606272
11,0.8535238756110705
12,0.8399383130311107
13,0.8243537264561928
14,0.8075128996106862
15,0.7901794644888317
16,0.7752394996697648
17,0.7608356487872053
18,0.7455142241230901
19,0.7297992426649206
20,0.7129802766629021
21,0.6973728914831777
22,0.682950702532765
23,0.6680938741183045
24,0.654043216420687
25,0.6418426627506549
26,0.6288890126586375
27,0.6158413862825824
28,0.6035802874951736
29,0.5911183706853685
30,0.5787971916761099
31,0.5662321661803408
32,0.551946291679019
33,0.5394155009364281
34,0.5283375779038546
35,0.5174063111089603
36,0.5068628243945575
37,0.4974066328745724
38,0.48811164110994076
39,0.47956152978942285
40,0.4720582215795438
