lag,value
0,1.0
1,0.9864905249326573
2,0.01682586491206335
3,-0.03675479271078128
4,-0.007858750506703711
5,0.00862106727257645
6,-0.028494578436297165
7,0.06390517762950748
8,-0.00675821498801067
9,0.08623766276501273
10,-0.03803824572649612
11,-0.000783730134310978
12,-0.05224649523973994
13,-0.020390541068905775
14,-0.015061166131170544
15,-0.02740516006865166
16,0.04365858411633137
17,0.00949686572651942
18,-0.017099703859836533
19,0.0024686322419783316
20,0.0025439542804003307
21,0.02880301536561941
22,-0.013600927056724678
23,0.005500042773264851
24,0.02120715129216572
25,0.0010472921605363603
26,-0.00836194399372787
27,0.0014781767688823357
28,0.017629071147241764
29,-0.02413548873260088
30,-0.024330340340695967
31,0.004169913771725122
32,-0.03894206236997784
33,0.015708346174663906
34,0.05118308702122492
35,-0.04518338523126296
36,-0.04620605672393865
37,0.011229357359282887
38,0.036517622632733976
39,0.021983967974110702
40,-0.0005658556471828266
