lag,value
0,1.0
1,0.9840276583426054
2,0.06551170429871284
3,0.006923389560405849
4,-0.015607088214461991
5,0.002771272267275439
6,0.026662416558964157
7,-0.047862337746755815
8,-0.038510257719365816
9,0.049858941053918936
10,-0.00031823238678482194
11,0.004486903529131518
12,0.005318572443646066
13,-0.07075240564884738
14,-0.04142052082518109
15,-0.04574461152684757
16,0.02055941043213134
17,0.05174022183981591
18,0.007480460338607584
19,-0.03222626793976761
20,0.006367367655813971
21,-0.015673259297622054
22,0.02836988952213747
23,-0.029070214272343766
24,0.002181384280550752
25,-0.009394021213307784
26,-0.060423376974159504
27,0.0234761121115652
28,-0.0332965899111556
29,-0.010172206431117244
30,-0.011594835215626426
31,0.00421696176962064
32,0.011190023882294472
33,0.01357758450007143
34,0.005206210111674019
35,-0.03785524524012163
36,-0.055282207422790226
37,0.009219779526915458
38,0.013081175279146555
39,0.04740104656586805
40,-0.0004024796898169281
