lag,value
0,1.0
1,0.9876355630547918
2,-0.02076329329737518
3,0.027215387852896754
4,-0.00997538998437062
5,-0.004244101974100583
6,-0.028267783983368534
7,0.03538857152860923
8,-0.026939648978143882
9,0.023896409266449984
10,-0.06453731081829048
11,0.05552467112011574
12,-0.08843568399001099
13,-0.05687155522944966
14,-0.034934768748193984
15,-0.05686020043342249
16,0.05125373438325081
17,0.04321656539238335
18,-0.00929164247731657
19,-0.03322484279485617
20,-0.009924176247961995
21,0.019213160079565646
22,0.009455643979642924
23,0.005498059769265166
24,0.009605986741790275
25,0.022579978830629614
26,-0.034471732625780675
27,0.03343537611602014
28,-0.04241898251911503
29,-0.02875780904612868
30,0.03747529223870319
31,0.034887936310188536
32,-0.019454624714442988
33,0.014816150630401053
34,0.03951128010917559
35,-0.03773975709097174
36,-0.035988083560925206
37,0.016489292351034242
38,0.019827375729520303
39,0.05356275293535201
40,0.000579247343248281
