lag,value
0,1.0
1,0.9973567550252265
2,0.022306475681225246
3,0.013721803040748628
4,0.003983153181836471
5,-0.0021137572850226114
6,-0.00795502435652143
7,0.004275302377291981
8,-0.024018060962361122
9,0.026687643363064326
10,0.022690525901659528
11,-0.03392537227193527
12,-0.0026564086510211726
13,0.02381859114970967
14,-0.03964177610454261
15,-0.007188620768204764
16,0.019481023263159765
17,0.002582934868219012
18,-0.02220408207609533
19,0.017125112666497154
20,-0.0030333856061879596
21,0.009261693588089953
22,-0.03984984187401552
23,-0.000465291516862689
24,0.0027365153435870934
25,-0.039564624106479
26,-0.030307431215158394
27,0.0005342174863212406
28,-0.03834663085110079
29,-0.010732027434638927
30,-0.008801873633823563
31,-0.021698429037486377
32,-0.014184492652917912
33,-0.010113612885864171
34,0.013359906945444013
35,0.027548366320726905
36,-0.02021324567097113
37,0.015849614733897795
38,-0.008819023266389541
39,-0.010279737199295987
40,0.004230056229781206
