date,symbol,close
2022-12-11,FIL-USD,4.287731170654297
2022-12-12,FIL-USD,4.260043144226074
2022-12-13,FIL-USD,4.3187360763549805
2022-12-14,FIL-USD,4.230090141296387
2022-12-15,FIL-USD,4.145280838012695
2022-12-16,FIL-USD,3.018541097640991
2022-12-17,FIL-USD,3.206968069076538
2022-12-18,FIL-USD,3.0572550296783447
2022-12-19,FIL-USD,2.8067610263824463
2022-12-20,FIL-USD,2.980649948120117
2022-12-21,FIL-USD,2.974302053451538
2022-12-22,FIL-USD,2.9921629428863525
2022-12-23,FIL-USD,2.971451997756958
2022-12-24,FIL-USD,2.9350860118865967
2022-12-25,FIL-USD,2.963340997695923
2022-12-26,FIL-USD,3.003351926803589
2022-12-27,FIL-USD,3.070625066757202
2022-12-28,FIL-USD,2.993835926055908
2022-12-29,FIL-USD,2.979429006576538
2022-12-30,FIL-USD,2.972994089126587
2022-12-31,FIL-USD,3.0091280937194824
2023-01-01,FIL-USD,3.1114180088043213
2023-01-02,FIL-USD,3.1478819847106934
2023-01-03,FIL-USD,3.092895030975342
2023-01-04,FIL-USD,3.3595240116119385
2023-01-05,FIL-USD,3.2826709747314453
2023-01-06,FIL-USD,3.341075897216797
2023-01-07,FIL-USD,3.2983319759368896
2023-01-08,FIL-USD,3.439846992492676
2023-01-09,FIL-USD,3.790510892868042
2023-01-10,FIL-USD,3.756786108016968
2023-01-11,FIL-USD,3.725810050964356
2023-01-12,FIL-USD,3.853265047073364
2023-01-13,FIL-USD,4.01694393157959
2023-01-14,FIL-USD,4.783692836761475
2023-01-15,FIL-USD,4.696173191070557
2023-01-16,FIL-USD,4.566012859344482
2023-01-17,FIL-USD,4.626473903656006
2023-01-18,FIL-USD,4.262699127197266
2023-01-19,FIL-USD,4.412485122680664
2023-01-20,FIL-USD,4.751482009887695
2023-01-21,FIL-USD,4.945188999176025
2023-01-22,FIL-USD,5.431602954864502
2023-01-23,FIL-USD,5.422993183135986
2023-01-24,FIL-USD,4.983160972595215
2023-01-25,FIL-USD,5.459197998046875
2023-01-26,FIL-USD,5.446721076965332
2023-01-27,FIL-USD,5.384637832641602
2023-01-28,FIL-USD,5.279248237609863
2023-01-29,FIL-USD,5.487431049346924
2023-01-30,FIL-USD,5.102372169494629
2023-01-31,FIL-USD,5.234281063079834
2023-02-01,FIL-USD,5.687550067901611
2023-02-02,FIL-USD,5.459376811981201
2023-02-03,FIL-USD,5.6789069175720215
2023-02-04,FIL-USD,5.524285793304443
2023-02-05,FIL-USD,5.2969818115234375
2023-02-06,FIL-USD,5.122544765472412
2023-02-07,FIL-USD,5.547709941864014
2023-02-08,FIL-USD,5.438179969787598
2023-02-09,FIL-USD,4.784856796264648
2023-02-10,FIL-USD,4.854320049285889
2023-02-11,FIL-USD,5.1034932136535645
2023-02-12,FIL-USD,4.919552803039551
2023-02-13,FIL-USD,4.869500160217285
2023-02-14,FIL-USD,5.084536075592041
2023-02-15,FIL-USD,5.479165077209473
2023-02-16,FIL-USD,5.39564323425293
2023-02-17,FIL-USD,7.670154094696045
2023-02-18,FIL-USD,7.5141448974609375
2023-02-19,FIL-USD,8.43526840209961
2023-02-20,FIL-USD,8.594279289245605
2023-02-21,FIL-USD,8.180410385131836
2023-02-22,FIL-USD,8.040987968444824
2023-02-23,FIL-USD,7.861740112304687
2023-02-24,FIL-USD,6.8516130447387695
2023-02-25,FIL-USD,6.722764015197754
2023-02-26,FIL-USD,6.90660285949707
2023-02-27,FIL-USD,6.864062786102295
2023-02-28,FIL-USD,6.472041130065918
2023-03-01,FIL-USD,7.253780841827393
2023-03-02,FIL-USD,6.887226104736328
2023-03-03,FIL-USD,6.254830837249756
2023-03-04,FIL-USD,5.914163112640381
2023-03-05,FIL-USD,6.141830921173096
2023-03-06,FIL-USD,6.100693225860596
2023-03-07,FIL-USD,5.970064163208008
2023-03-08,FIL-USD,5.7767839431762695
2023-03-09,FIL-USD,5.493531227111816
2023-03-10,FIL-USD,5.314865112304688
2023-03-11,FIL-USD,4.991639137268066
2023-03-12,FIL-USD,5.73008918762207
2023-03-13,FIL-USD,6.398665904998779
2023-03-14,FIL-USD,6.764417171478272
2023-03-15,FIL-USD,5.618990898132324
2023-03-16,FIL-USD,5.828929901123047
2023-03-17,FIL-USD,6.396756172180176
2023-03-18,FIL-USD,5.878632068634033
2023-03-19,FIL-USD,6.288142204284668
2023-03-20,FIL-USD,5.718974113464356
2023-03-21,FIL-USD,5.947406768798828
2023-03-22,FIL-USD,5.661059856414795
2023-03-23,FIL-USD,5.934812068939209
2023-03-24,FIL-USD,5.557178020477295
2023-03-25,FIL-USD,5.380660057067871
2023-03-26,FIL-USD,5.69449520111084
