date,symbol,close
2022-12-11,DOGE-USD,0.0928749963641166
2022-12-12,DOGE-USD,0.0902580022811889
2022-12-13,DOGE-USD,0.0909399986267089
2022-12-14,DOGE-USD,0.0885140001773834
2022-12-15,DOGE-USD,0.0847219973802566
2022-12-16,DOGE-USD,0.0759420022368431
2022-12-17,DOGE-USD,0.0792670026421547
2022-12-18,DOGE-USD,0.0786409974098205
2022-12-19,DOGE-USD,0.0714289993047714
2022-12-20,DOGE-USD,0.074934996664524
2022-12-21,DOGE-USD,0.0736790001392364
2022-12-22,DOGE-USD,0.0769670009613037
2022-12-23,DOGE-USD,0.0771289989352226
2022-12-24,DOGE-USD,0.0776479989290237
2022-12-25,DOGE-USD,0.0759520009160041
2022-12-26,DOGE-USD,0.0757829993963241
2022-12-27,DOGE-USD,0.0737240016460418
2022-12-28,DOGE-USD,0.0703810006380081
2022-12-29,DOGE-USD,0.071042001247406
2022-12-30,DOGE-USD,0.0684039965271949
2022-12-31,DOGE-USD,0.0702940002083778
2023-01-01,DOGE-USD,0.0702250003814697
2023-01-02,DOGE-USD,0.0714540034532547
2023-01-03,DOGE-USD,0.0704680010676384
2023-01-04,DOGE-USD,0.0732370018959045
2023-01-05,DOGE-USD,0.0715499967336654
2023-01-06,DOGE-USD,0.0724700018763542
2023-01-07,DOGE-USD,0.072222001850605
2023-01-08,DOGE-USD,0.0736010000109672
2023-01-09,DOGE-USD,0.0757839977741241
2023-01-10,DOGE-USD,0.0777290016412735
2023-01-11,DOGE-USD,0.0781529992818832
2023-01-12,DOGE-USD,0.0802860036492347
2023-01-13,DOGE-USD,0.0844380035996437
2023-01-14,DOGE-USD,0.0873230025172233
2023-01-15,DOGE-USD,0.0861309990286827
2023-01-16,DOGE-USD,0.083636000752449
2023-01-17,DOGE-USD,0.0829820036888122
2023-01-18,DOGE-USD,0.0801910012960434
2023-01-19,DOGE-USD,0.0816600024700164
2023-01-20,DOGE-USD,0.0864029973745346
2023-01-21,DOGE-USD,0.0847650021314621
2023-01-22,DOGE-USD,0.0883039981126785
2023-01-23,DOGE-USD,0.0886050015687942
2023-01-24,DOGE-USD,0.0839499980211258
2023-01-25,DOGE-USD,0.0865940004587173
2023-01-26,DOGE-USD,0.0863730013370513
2023-01-27,DOGE-USD,0.0871229991316795
