date,symbol,close
2022-12-11,AXS-USD,8.061356544494629
2022-12-12,AXS-USD,7.713510990142822
2022-12-13,AXS-USD,7.685258865356445
2022-12-14,AXS-USD,7.719616889953613
2022-12-15,AXS-USD,7.490663051605225
2022-12-16,AXS-USD,6.676952838897705
2022-12-17,AXS-USD,6.948653221130371
2022-12-18,AXS-USD,6.850379943847656
2022-12-19,AXS-USD,6.525585174560547
2022-12-20,AXS-USD,6.97508716583252
2022-12-21,AXS-USD,6.837172031402588
2022-12-22,AXS-USD,7.060548782348633
2022-12-23,AXS-USD,7.082009792327881
2022-12-24,AXS-USD,6.988192081451416
2022-12-25,AXS-USD,6.892914772033691
2022-12-26,AXS-USD,6.898086071014404
2022-12-27,AXS-USD,6.711637020111084
2022-12-28,AXS-USD,6.284946918487549
2022-12-29,AXS-USD,6.176821231842041
2022-12-30,AXS-USD,5.979893207550049
2022-12-31,AXS-USD,6.041957855224609
2023-01-01,AXS-USD,6.31391191482544
2023-01-02,AXS-USD,6.391839981079102
2023-01-03,AXS-USD,6.5116868019104
2023-01-04,AXS-USD,6.651638984680176
2023-01-05,AXS-USD,6.764761924743652
2023-01-06,AXS-USD,6.814990043640137
2023-01-07,AXS-USD,6.882874965667725
2023-01-08,AXS-USD,7.196571826934815
2023-01-09,AXS-USD,7.331281185150146
2023-01-10,AXS-USD,7.492781162261963
2023-01-11,AXS-USD,7.524004936218262
2023-01-12,AXS-USD,7.978806018829346
2023-01-13,AXS-USD,9.088521003723145
2023-01-14,AXS-USD,9.38166332244873
2023-01-15,AXS-USD,9.322072982788086
2023-01-16,AXS-USD,8.961734771728516
2023-01-17,AXS-USD,8.826655387878418
2023-01-18,AXS-USD,8.048253059387207
2023-01-19,AXS-USD,8.32315731048584
2023-01-20,AXS-USD,9.114153861999512
2023-01-21,AXS-USD,8.957144737243652
2023-01-22,AXS-USD,12.461999893188477
2023-01-23,AXS-USD,12.220541954040527
2023-01-24,AXS-USD,11.118586540222168
2023-01-25,AXS-USD,11.755319595336914
2023-01-26,AXS-USD,11.867140769958496
2023-01-27,AXS-USD,11.501626014709473
2023-01-28,AXS-USD,11.4229097366333
2023-01-29,AXS-USD,12.167980194091797
2023-01-30,AXS-USD,10.84433937072754
2023-01-31,AXS-USD,10.90034294128418
2023-02-01,AXS-USD,11.417532920837402
2023-02-02,AXS-USD,11.176037788391112
2023-02-03,AXS-USD,11.4693021774292
2023-02-04,AXS-USD,11.39279079437256
2023-02-05,AXS-USD,10.914837837219238
2023-02-06,AXS-USD,10.66576862335205
2023-02-07,AXS-USD,11.671457290649414
2023-02-08,AXS-USD,11.939337730407717
2023-02-09,AXS-USD,10.222311973571776
2023-02-10,AXS-USD,10.120498657226562
2023-02-11,AXS-USD,10.35588264465332
2023-02-12,AXS-USD,9.89843463897705
2023-02-13,AXS-USD,9.600709915161133
2023-02-14,AXS-USD,9.960704803466797
2023-02-15,AXS-USD,10.7890043258667
2023-02-16,AXS-USD,10.148865699768066
2023-02-17,AXS-USD,10.680010795593262
2023-02-18,AXS-USD,10.921343803405762
2023-02-19,AXS-USD,10.91148567199707
2023-02-20,AXS-USD,11.223482131958008
2023-02-21,AXS-USD,10.810669898986816
2023-02-22,AXS-USD,10.570944786071776
2023-02-23,AXS-USD,10.526061058044434
