date,symbol,close
2022-12-11,THETA-USD,0.8446609973907471
2022-12-12,THETA-USD,0.828245997428894
2022-12-13,THETA-USD,0.8450559973716736
2022-12-14,THETA-USD,0.8279590010643005
2022-12-15,THETA-USD,0.8225889801979065
2022-12-16,THETA-USD,0.7432129979133606
2022-12-17,THETA-USD,0.7528790235519409
2022-12-18,THETA-USD,0.7505490183830261
2022-12-19,THETA-USD,0.7339890003204346
2022-12-20,THETA-USD,0.7748469710350037
2022-12-21,THETA-USD,0.76985102891922
2022-12-22,THETA-USD,0.7855920195579529
2022-12-23,THETA-USD,0.7778509855270386
2022-12-24,THETA-USD,0.7753430008888245
2022-12-25,THETA-USD,0.7591080069541931
2022-12-26,THETA-USD,0.7750840187072754
2022-12-27,THETA-USD,0.7564240097999573
2022-12-28,THETA-USD,0.7513520121574402
2022-12-29,THETA-USD,0.7261000275611877
2022-12-30,THETA-USD,0.7283499836921692
2022-12-31,THETA-USD,0.7217850089073181
2023-01-01,THETA-USD,0.7326880097389221
2023-01-02,THETA-USD,0.7501940131187439
2023-01-03,THETA-USD,0.7359619736671448
2023-01-04,THETA-USD,0.75176602602005
2023-01-05,THETA-USD,0.7501459717750549
2023-01-06,THETA-USD,0.7599020004272461
2023-01-07,THETA-USD,0.7683730125427246
2023-01-08,THETA-USD,0.79482501745224
2023-01-09,THETA-USD,0.8052279949188232
2023-01-10,THETA-USD,0.8146439790725708
2023-01-11,THETA-USD,0.8326849937438965
2023-01-12,THETA-USD,0.8448280096054077
2023-01-13,THETA-USD,0.8949000239372253
2023-01-14,THETA-USD,0.9134920239448548
2023-01-15,THETA-USD,0.9273560047149658
2023-01-16,THETA-USD,0.9150930047035216
2023-01-17,THETA-USD,0.9624069929122924
2023-01-18,THETA-USD,0.869333028793335
2023-01-19,THETA-USD,0.8926820158958435
2023-01-20,THETA-USD,1.0081559419631958
2023-01-21,THETA-USD,1.0126579999923706
2023-01-22,THETA-USD,1.0692700147628784
2023-01-23,THETA-USD,1.0689820051193235
2023-01-24,THETA-USD,0.9957529902458192
2023-01-25,THETA-USD,1.0503900051116943
2023-01-26,THETA-USD,1.0589569807052612
2023-01-27,THETA-USD,1.1181670427322388
2023-01-28,THETA-USD,1.073256015777588
2023-01-29,THETA-USD,1.1089719533920288
2023-01-30,THETA-USD,1.0155889987945557
2023-01-31,THETA-USD,1.025959014892578
2023-02-01,THETA-USD,1.0842959880828855
2023-02-02,THETA-USD,1.0657449960708618
2023-02-03,THETA-USD,1.1181169748306274
2023-02-04,THETA-USD,1.1140789985656738
2023-02-05,THETA-USD,1.0965509414672852
2023-02-06,THETA-USD,1.071714997291565
2023-02-07,THETA-USD,1.1964819431304932
2023-02-08,THETA-USD,1.1407040357589722
2023-02-09,THETA-USD,1.0447319746017456
2023-02-10,THETA-USD,1.0505739450454712
2023-02-11,THETA-USD,1.0770570039749146
2023-02-12,THETA-USD,1.066143035888672
2023-02-13,THETA-USD,1.0446460247039795
2023-02-14,THETA-USD,1.0759639739990234
2023-02-15,THETA-USD,1.161728024482727
2023-02-16,THETA-USD,1.1311060190200806
2023-02-17,THETA-USD,1.2100260257720947
2023-02-18,THETA-USD,1.1981829404830933
2023-02-19,THETA-USD,1.194972038269043
2023-02-20,THETA-USD,1.2860499620437622
2023-02-21,THETA-USD,1.242887020111084
2023-02-22,THETA-USD,1.1890100240707395
2023-02-23,THETA-USD,1.1943390369415283
2023-02-24,THETA-USD,1.175997972488403
2023-02-25,THETA-USD,1.2054760456085205
2023-02-26,THETA-USD,1.227707028388977
2023-02-27,THETA-USD,1.1796720027923584
2023-02-28,THETA-USD,1.126587986946106
2023-03-01,THETA-USD,1.19439697265625
2023-03-02,THETA-USD,1.1688439846038818
2023-03-03,THETA-USD,1.0540039539337158
2023-03-04,THETA-USD,1.0201499462127686
2023-03-05,THETA-USD,0.9949700236320496
2023-03-06,THETA-USD,1.0169320106506348
2023-03-07,THETA-USD,1.0033069849014282
2023-03-08,THETA-USD,0.9560959935188292
2023-03-09,THETA-USD,0.8850039839744568
2023-03-10,THETA-USD,0.9100340008735656
2023-03-11,THETA-USD,0.9098100066184998
2023-03-12,THETA-USD,0.9815509915351868
2023-03-13,THETA-USD,1.0261470079421997
2023-03-14,THETA-USD,1.0694010257720947
2023-03-15,THETA-USD,1.0119210481643677
2023-03-16,THETA-USD,1.0218050479888916
2023-03-17,THETA-USD,1.089985966682434
2023-03-18,THETA-USD,1.0390249490737915
2023-03-19,THETA-USD,1.069342017173767
2023-03-20,THETA-USD,1.0129430294036863
2023-03-21,THETA-USD,1.051123023033142
2023-03-22,THETA-USD,0.9994900226593018
2023-03-23,THETA-USD,1.049293041229248
2023-03-24,THETA-USD,1.012446045875549
2023-03-25,THETA-USD,1.0040470361709597
2023-03-26,THETA-USD,1.0202449560165403
2023-03-27,THETA-USD,0.9712929725646972
