date,symbol,close
2022-12-11,AVAX-USD,12.995100021362305
2022-12-12,AVAX-USD,12.991484642028809
2022-12-13,AVAX-USD,13.728175163269045
2022-12-14,AVAX-USD,13.72756004333496
2022-12-15,AVAX-USD,13.170801162719728
2022-12-16,AVAX-USD,11.846814155578612
2022-12-17,AVAX-USD,11.963336944580078
2022-12-18,AVAX-USD,11.92267894744873
2022-12-19,AVAX-USD,11.382280349731444
2022-12-20,AVAX-USD,11.96780490875244
2022-12-21,AVAX-USD,11.696436882019045
2022-12-22,AVAX-USD,11.84343147277832
2022-12-23,AVAX-USD,11.781726837158203
2022-12-24,AVAX-USD,11.680429458618164
2022-12-25,AVAX-USD,11.684593200683594
2022-12-26,AVAX-USD,11.72385597229004
2022-12-27,AVAX-USD,11.646395683288574
2022-12-28,AVAX-USD,11.202914237976074
2022-12-29,AVAX-USD,10.992694854736328
2022-12-30,AVAX-USD,10.870248794555664
2022-12-31,AVAX-USD,10.902632713317873
2023-01-01,AVAX-USD,10.865915298461914
2023-01-02,AVAX-USD,11.15361499786377
2023-01-03,AVAX-USD,11.38444995880127
2023-01-04,AVAX-USD,12.07761287689209
2023-01-05,AVAX-USD,11.740196228027344
2023-01-06,AVAX-USD,11.781206130981444
2023-01-07,AVAX-USD,11.74342441558838
2023-01-08,AVAX-USD,12.072585105895996
2023-01-09,AVAX-USD,12.209636688232422
2023-01-10,AVAX-USD,12.731241226196287
2023-01-11,AVAX-USD,15.91392421722412
2023-01-12,AVAX-USD,15.45734977722168
2023-01-13,AVAX-USD,15.962223052978516
2023-01-14,AVAX-USD,16.958057403564453
2023-01-15,AVAX-USD,16.797117233276367
2023-01-16,AVAX-USD,16.740787506103516
2023-01-17,AVAX-USD,17.1265926361084
2023-01-18,AVAX-USD,15.804330825805664
2023-01-19,AVAX-USD,16.196353912353516
2023-01-20,AVAX-USD,17.52127456665039
2023-01-21,AVAX-USD,16.896469116210938
2023-01-22,AVAX-USD,17.362272262573242
2023-01-23,AVAX-USD,18.0065860748291
2023-01-24,AVAX-USD,17.01931381225586
2023-01-25,AVAX-USD,17.803890228271484
2023-01-26,AVAX-USD,18.108034133911133
2023-01-27,AVAX-USD,21.25410270690918
2023-01-28,AVAX-USD,20.60495948791504
2023-01-29,AVAX-USD,21.07977867126465
2023-01-30,AVAX-USD,19.73917007446289
2023-01-31,AVAX-USD,19.84449958801269
2023-02-01,AVAX-USD,20.96536445617676
2023-02-02,AVAX-USD,21.1800594329834
2023-02-03,AVAX-USD,21.36518669128418
2023-02-04,AVAX-USD,21.024635314941406
2023-02-05,AVAX-USD,20.10801696777344
2023-02-06,AVAX-USD,19.58503532409668
2023-02-07,AVAX-USD,20.845218658447266
2023-02-08,AVAX-USD,20.08147430419922
2023-02-09,AVAX-USD,17.874452590942383
2023-02-10,AVAX-USD,17.79853057861328
2023-02-11,AVAX-USD,18.02908515930176
2023-02-12,AVAX-USD,17.76869773864746
2023-02-13,AVAX-USD,17.6209716796875
2023-02-14,AVAX-USD,18.147031784057617
2023-02-15,AVAX-USD,19.923646926879883
2023-02-16,AVAX-USD,18.61483192443848
2023-02-17,AVAX-USD,19.477388381958008
2023-02-18,AVAX-USD,19.578697204589844
2023-02-19,AVAX-USD,19.80207633972168
2023-02-20,AVAX-USD,20.810766220092773
2023-02-21,AVAX-USD,20.94013023376465
2023-02-22,AVAX-USD,20.3144760131836
2023-02-23,AVAX-USD,19.70263862609864
2023-02-24,AVAX-USD,18.36859893798828
2023-02-25,AVAX-USD,17.95964241027832
2023-02-26,AVAX-USD,18.44385528564453
