date,symbol,close
2022-12-11,BNB-USD,284.3904113769531
2022-12-12,BNB-USD,276.2781982421875
2022-12-13,BNB-USD,271.9516906738281
2022-12-14,BNB-USD,268.2315368652344
2022-12-15,BNB-USD,258.2737121582031
2022-12-16,BNB-USD,231.23243713378903
2022-12-17,BNB-USD,242.5292816162109
2022-12-18,BNB-USD,251.1563873291016
2022-12-19,BNB-USD,240.6578063964844
2022-12-20,BNB-USD,251.7445373535156
2022-12-21,BNB-USD,246.04698181152344
2022-12-22,BNB-USD,245.890625
2022-12-23,BNB-USD,246.148178100586
2022-12-24,BNB-USD,244.63552856445312
2022-12-25,BNB-USD,243.14149475097656
2022-12-26,BNB-USD,244.1982879638672
2022-12-27,BNB-USD,246.5966796875
2022-12-28,BNB-USD,244.1419219970703
2022-12-29,BNB-USD,246.479721069336
2022-12-30,BNB-USD,245.7792205810547
2022-12-31,BNB-USD,246.3491973876953
2023-01-01,BNB-USD,244.1369781494141
2023-01-02,BNB-USD,245.5359039306641
2023-01-03,BNB-USD,246.13336181640625
2023-01-04,BNB-USD,259.11968994140625
2023-01-05,BNB-USD,256.4228515625
2023-01-06,BNB-USD,259.8671569824219
2023-01-07,BNB-USD,261.2828369140625
2023-01-08,BNB-USD,274.38507080078125
2023-01-09,BNB-USD,272.7015380859375
2023-01-10,BNB-USD,277.2896423339844
2023-01-11,BNB-USD,285.0465087890625
2023-01-12,BNB-USD,287.8123474121094
2023-01-13,BNB-USD,293.7330017089844
2023-01-14,BNB-USD,305.2411193847656
2023-01-15,BNB-USD,302.0706481933594
2023-01-16,BNB-USD,298.9992370605469
2023-01-17,BNB-USD,299.82452392578125
2023-01-18,BNB-USD,286.9910583496094
2023-01-19,BNB-USD,294.8522033691406
2023-01-20,BNB-USD,304.9731750488281
2023-01-21,BNB-USD,299.2611694335937
2023-01-22,BNB-USD,303.04644775390625
2023-01-23,BNB-USD,305.50408935546875
2023-01-24,BNB-USD,300.6123352050781
2023-01-25,BNB-USD,307.3076477050781
2023-01-26,BNB-USD,304.8665466308594
2023-01-27,BNB-USD,308.12310791015625
2023-01-28,BNB-USD,306.24432373046875
2023-01-29,BNB-USD,317.3362121582031
2023-01-30,BNB-USD,307.0688781738281
2023-01-31,BNB-USD,312.3610534667969
2023-02-01,BNB-USD,317.4725952148437
2023-02-02,BNB-USD,323.34979248046875
2023-02-03,BNB-USD,332.2686767578125
2023-02-04,BNB-USD,330.6170959472656
2023-02-05,BNB-USD,327.8693542480469
2023-02-06,BNB-USD,324.6271667480469
2023-02-07,BNB-USD,333.2278747558594
2023-02-08,BNB-USD,328.0886535644531
2023-02-09,BNB-USD,305.9604187011719
2023-02-10,BNB-USD,305.9541320800781
2023-02-11,BNB-USD,310.61602783203125
2023-02-12,BNB-USD,312.9296569824219
2023-02-13,BNB-USD,294.475341796875
2023-02-14,BNB-USD,296.120361328125
2023-02-15,BNB-USD,317.1692199707031
2023-02-16,BNB-USD,304.7637023925781
2023-02-17,BNB-USD,313.37799072265625
2023-02-18,BNB-USD,316.6827087402344
2023-02-19,BNB-USD,311.93585205078125
2023-02-20,BNB-USD,315.37744140625
2023-02-21,BNB-USD,311.4720153808594
2023-02-22,BNB-USD,312.7811279296875
2023-02-23,BNB-USD,308.533935546875
2023-02-24,BNB-USD,302.0537109375
2023-02-25,BNB-USD,302.3846130371094
2023-02-26,BNB-USD,308.9970703125
2023-02-27,BNB-USD,304.8558044433594
2023-02-28,BNB-USD,301.4748229980469
2023-03-01,BNB-USD,302.907470703125
2023-03-02,BNB-USD,299.9461669921875
2023-03-03,BNB-USD,290.2828369140625
2023-03-04,BNB-USD,289.5038757324219
2023-03-05,BNB-USD,288.69970703125
2023-03-06,BNB-USD,288.0549621582031
2023-03-07,BNB-USD,289.3436889648437
2023-03-08,BNB-USD,286.86700439453125
2023-03-09,BNB-USD,277.2961120605469
2023-03-10,BNB-USD,277.4195861816406
2023-03-11,BNB-USD,277.96142578125
2023-03-12,BNB-USD,289.67578125
2023-03-13,BNB-USD,308.9122009277344
2023-03-14,BNB-USD,309.37078857421875
2023-03-15,BNB-USD,307.1249389648437
2023-03-16,BNB-USD,329.8608703613281
2023-03-17,BNB-USD,339.0811462402344
2023-03-18,BNB-USD,331.5242919921875
2023-03-19,BNB-USD,336.9782409667969
2023-03-20,BNB-USD,332.9230041503906
2023-03-21,BNB-USD,335.3092346191406
2023-03-22,BNB-USD,321.8877258300781
2023-03-23,BNB-USD,329.8370056152344
2023-03-24,BNB-USD,322.3593444824219
2023-03-25,BNB-USD,322.6730651855469
2023-03-26,BNB-USD,328.88800048828125
2023-03-27,BNB-USD,310.9491271972656
2023-03-28,BNB-USD,313.2606201171875
2023-03-29,BNB-USD,313.8417663574219
2023-03-30,BNB-USD,316.56756591796875
2023-03-31,BNB-USD,317.0400085449219
2023-04-01,BNB-USD,315.2173156738281
2023-04-02,BNB-USD,313.9286193847656
2023-04-03,BNB-USD,308.5623779296875
2023-04-04,BNB-USD,310.9948425292969
2023-04-05,BNB-USD,314.06317138671875
2023-04-06,BNB-USD,312.45465087890625
2023-04-07,BNB-USD,310.6994934082031
2023-04-08,BNB-USD,310.6347351074219
2023-04-09,BNB-USD,312.87225341796875
2023-04-10,BNB-USD,318.3790588378906
2023-04-11,BNB-USD,322.7582702636719
2023-04-12,BNB-USD,318.9537658691406
2023-04-13,BNB-USD,324.9480895996094
2023-04-14,BNB-USD,329.1738586425781
2023-04-15,BNB-USD,333.40728759765625
2023-04-16,BNB-USD,348.2209167480469
2023-04-17,BNB-USD,339.9941101074219
2023-04-18,BNB-USD,343.1934509277344
2023-04-19,BNB-USD,322.70751953125
2023-04-20,BNB-USD,317.8899230957031
2023-04-21,BNB-USD,321.67498779296875
2023-04-22,BNB-USD,331.9950866699219
2023-04-23,BNB-USD,330.61883544921875
2023-04-24,BNB-USD,331.2458801269531
2023-04-25,BNB-USD,338.3255615234375
2023-04-26,BNB-USD,330.82177734375
2023-04-27,BNB-USD,331.1950988769531
2023-04-28,BNB-USD,324.500244140625
2023-04-29,BNB-USD,322.1347351074219
2023-04-30,BNB-USD,337.6455383300781
2023-05-01,BNB-USD,328.7242126464844
2023-05-02,BNB-USD,321.95269775390625
2023-05-03,BNB-USD,326.212890625
2023-05-04,BNB-USD,323.9171447753906
2023-05-05,BNB-USD,326.9403076171875
2023-05-06,BNB-USD,322.7740173339844
2023-05-07,BNB-USD,321.6110534667969
2023-05-08,BNB-USD,313.9712219238281
2023-05-09,BNB-USD,312.5137023925781
2023-05-10,BNB-USD,314.57745361328125
2023-05-11,BNB-USD,307.6958312988281
2023-05-12,BNB-USD,308.6031188964844
2023-05-13,BNB-USD,311.0868835449219
2023-05-14,BNB-USD,312.1358947753906
2023-05-15,BNB-USD,313.5294189453125
2023-05-16,BNB-USD,311.3800354003906
2023-05-17,BNB-USD,314.0835266113281
2023-05-18,BNB-USD,309.4566955566406
2023-05-19,BNB-USD,308.9642944335937
