date,symbol,close
2022-12-11,LTC-USD,76.6280517578125
2022-12-12,LTC-USD,76.22152709960938
2022-12-13,LTC-USD,77.344482421875
2022-12-14,LTC-USD,75.47586059570312
2022-12-15,LTC-USD,72.3354721069336
2022-12-16,LTC-USD,66.32679748535156
2022-12-17,LTC-USD,64.9578857421875
2022-12-18,LTC-USD,64.55413055419922
2022-12-19,LTC-USD,63.3414306640625
2022-12-20,LTC-USD,65.74638366699219
2022-12-21,LTC-USD,65.39140319824219
2022-12-22,LTC-USD,66.15167236328125
2022-12-23,LTC-USD,65.77222442626953
2022-12-24,LTC-USD,65.77478790283203
2022-12-25,LTC-USD,69.20626831054688
2022-12-26,LTC-USD,70.68474578857422
2022-12-27,LTC-USD,68.74790954589844
2022-12-28,LTC-USD,66.33906555175781
2022-12-29,LTC-USD,66.7510757446289
2022-12-30,LTC-USD,67.99403381347656
2022-12-31,LTC-USD,69.9962158203125
2023-01-01,LTC-USD,70.81565856933594
2023-01-02,LTC-USD,74.86290740966797
2023-01-03,LTC-USD,75.60272216796875
2023-01-04,LTC-USD,75.43390655517578
2023-01-05,LTC-USD,74.25080871582031
2023-01-06,LTC-USD,75.9925765991211
2023-01-07,LTC-USD,76.37344360351562
2023-01-08,LTC-USD,77.6822738647461
2023-01-09,LTC-USD,81.747314453125
2023-01-10,LTC-USD,80.88751983642578
2023-01-11,LTC-USD,84.0703125
2023-01-12,LTC-USD,85.96422576904297
2023-01-13,LTC-USD,86.34003448486328
2023-01-14,LTC-USD,87.81385803222656
2023-01-15,LTC-USD,87.36553192138672
2023-01-16,LTC-USD,85.83431243896484
2023-01-17,LTC-USD,87.11742401123047
2023-01-18,LTC-USD,82.77532958984375
2023-01-19,LTC-USD,84.23226928710938
2023-01-20,LTC-USD,90.49322509765624
2023-01-21,LTC-USD,88.31465148925781
2023-01-22,LTC-USD,87.62997436523438
2023-01-23,LTC-USD,90.02592468261719
2023-01-24,LTC-USD,87.202880859375
2023-01-25,LTC-USD,89.38101196289062
2023-01-26,LTC-USD,87.5894546508789
2023-01-27,LTC-USD,88.84580993652344
2023-01-28,LTC-USD,89.60193634033203
2023-01-29,LTC-USD,95.05005645751952
2023-01-30,LTC-USD,91.26243591308594
2023-01-31,LTC-USD,94.30811309814452
2023-02-01,LTC-USD,100.4436264038086
2023-02-02,LTC-USD,98.690185546875
2023-02-03,LTC-USD,99.9709243774414
2023-02-04,LTC-USD,98.6144790649414
2023-02-05,LTC-USD,96.45875549316406
2023-02-06,LTC-USD,96.0624542236328
2023-02-07,LTC-USD,100.92766571044922
2023-02-08,LTC-USD,99.2076187133789
2023-02-09,LTC-USD,92.09846496582033
2023-02-10,LTC-USD,93.52928161621094
2023-02-11,LTC-USD,94.43054962158205
2023-02-12,LTC-USD,92.39573669433594
2023-02-13,LTC-USD,91.12174987792967
2023-02-14,LTC-USD,95.68757629394533
2023-02-15,LTC-USD,102.79530334472656
2023-02-16,LTC-USD,98.95220184326172
2023-02-17,LTC-USD,100.30950927734376
2023-02-18,LTC-USD,99.7918472290039
2023-02-19,LTC-USD,97.56421661376952
2023-02-20,LTC-USD,95.9408187866211
2023-02-21,LTC-USD,93.70948028564452
2023-02-22,LTC-USD,95.21892547607422
2023-02-23,LTC-USD,94.6919937133789
2023-02-24,LTC-USD,91.55509948730467
2023-02-25,LTC-USD,93.2634506225586
2023-02-26,LTC-USD,95.25562286376952
2023-02-27,LTC-USD,94.08667755126952
2023-02-28,LTC-USD,93.79277801513672
2023-03-01,LTC-USD,97.73766326904295
2023-03-02,LTC-USD,95.25724029541016
2023-03-03,LTC-USD,90.5489730834961
2023-03-04,LTC-USD,89.28953552246094
2023-03-05,LTC-USD,89.9533462524414
2023-03-06,LTC-USD,87.42292022705078
2023-03-07,LTC-USD,86.3019027709961
2023-03-08,LTC-USD,82.78353118896484
2023-03-09,LTC-USD,76.73104858398438
2023-03-10,LTC-USD,71.76221466064453
2023-03-11,LTC-USD,69.70695495605469
2023-03-12,LTC-USD,76.31184387207031
