date,actual_close,predicted_close,model
2025-05-13,2680.129638671875,2497.9548605235327,prophet
2025-05-14,2610.063232421875,2499.509212398254,prophet
2025-05-15,2546.85693359375,2501.060754255714,prophet
2025-05-16,2536.297607421875,2502.609479658057,prophet
2025-05-17,2475.75439453125,2504.15538217619,prophet
2025-05-18,2498.233642578125,2505.6984553898264,prophet
2025-05-19,2529.166748046875,2507.2386928875317,prophet
2025-05-20,2524.173095703125,2508.7760882667662,prophet
2025-05-21,2552.34716796875,2510.3106351339297,prophet
2025-05-22,2664.156982421875,2511.8423271044057,prophet
2025-05-23,2526.44189453125,2513.3711578026055,prophet
2025-05-24,2530.646240234375,2514.897120862013,prophet
2025-05-25,2551.763916015625,2516.420209925227,prophet
2025-05-26,2564.138427734375,2517.940418644008,prophet
2025-05-27,2663.06982421875,2519.4577406793182,prophet
2025-05-28,2682.212890625,2520.9721697013692,prophet
2025-05-29,2632.65478515625,2522.483699389664,prophet
2025-05-30,2529.943603515625,2523.9923234330404,prophet
2025-05-31,2529.08740234375,2525.498035529716,prophet
2025-06-01,2536.266357421875,2527.0008293873325,prophet
2025-06-02,2607.097412109375,2528.500698722996,prophet
2025-06-03,2593.2802734375,2529.997637263324,prophet
2025-06-04,2608.64306640625,2531.4916387444887,prophet
2025-06-05,2416.28564453125,2532.9826969122587,prophet
2025-06-06,2477.19482421875,2534.470805522044,prophet
2025-06-07,2526.50537109375,2535.955958338939,prophet
2025-06-08,2510.787109375,2537.438149137767,prophet
2025-06-09,2681.51708984375,2538.9173717031204,prophet
2025-06-10,2813.517578125,2540.3936198294073,prophet
2025-06-11,2773.529296875,2541.866887320893,prophet
2025-06-12,2651.795166015625,2543.3371679917445,prophet
2025-06-13,2579.486083984375,2544.804455666073,prophet
2025-06-14,2533.444091796875,2546.2687441779767,prophet
2025-06-15,2546.837158203125,2547.7300273715837,prophet
2025-06-16,2540.60498046875,2549.1882991010957,prophet
2025-06-17,2510.761474609375,2550.6435532308305,prophet
2025-06-18,2524.301513671875,2552.095783635266,prophet
2025-06-19,2521.653564453125,2553.544984199081,prophet
2025-06-20,2407.30419921875,2554.9911488172,prophet
2025-06-21,2300.49560546875,2556.434271394835,prophet
2025-06-22,2228.213134765625,2557.8743458475274,prophet
2025-06-23,2421.824951171875,2559.311366101193,prophet
2025-06-24,2448.0087890625,2560.745326092162,prophet
2025-06-25,2419.310302734375,2562.1762197672233,prophet
2025-06-26,2416.146728515625,2563.6040410836667,prophet
2025-06-27,2423.866943359375,2565.028784009324,prophet
2025-06-28,2437.109375,2566.4504425226132,prophet
2025-06-29,2500.9599609375,2567.869010612579,prophet
2025-06-30,2486.46435546875,2569.284482278937,prophet
2025-07-01,2405.792724609375,2570.6968515321146,prophet
2025-07-02,2571.33544921875,2572.106112393294,prophet
2025-07-03,2591.00732421875,2573.512258894453,prophet
2025-07-04,2508.518310546875,2574.915285078408,prophet
2025-07-05,2517.280029296875,2576.315184998856,prophet
2025-07-06,2571.236572265625,2577.711952720415,prophet
2025-07-07,2543.01318359375,2579.1055823186693,prophet
2025-07-08,2615.505859375,2580.4960678802086,prophet
2025-07-09,2770.777587890625,2581.8834035026684,prophet
2025-07-10,2954.84521484375,2583.2675832947752,prophet
2025-07-11,2957.88623046875,2584.648601376386,prophet
2025-07-12,2942.91162109375,2586.02645187853,prophet
2025-07-13,2973.35888671875,2587.401128943451,prophet
2025-07-14,3013.350830078125,2588.772626724647,prophet
2025-07-15,3139.8896484375,2590.140939386915,prophet
2025-07-16,3371.5068359375,2591.506061106387,prophet
2025-07-17,3476.784423828125,2592.8679860705756,prophet
2025-07-18,3549.016357421875,2594.2267084784144,prophet
2025-07-19,3595.273681640625,2595.5822225402976,prophet
2025-07-20,3759.471435546875,2596.9345224781223,prophet
2025-07-21,3763.371337890625,2598.28360252533,prophet
2025-07-22,3749.1455078125,2599.629456926945,prophet
2025-07-23,3629.70361328125,2600.9720799396173,prophet
2025-07-24,3708.005615234375,2602.311465831664,prophet
