date,symbol,close,drawdown
2022-12-11,BNB-USD,284.3904113769531,0.0
2022-12-12,BNB-USD,276.2781982421875,-0.028524917895396507
2022-12-13,BNB-USD,271.9516906738281,-0.04373818597785899
2022-12-14,BNB-USD,268.2315368652344,-0.05681933660660775
2022-12-15,BNB-USD,258.2737121582031,-0.09183396547126513
2022-12-16,BNB-USD,231.23243713378903,-0.18691901033436878
2022-12-17,BNB-USD,242.5292816162109,-0.14719599566687297
2022-12-18,BNB-USD,251.1563873291016,-0.11686056462642329
2022-12-19,BNB-USD,240.6578063964844,-0.15377665079749167
2022-12-20,BNB-USD,251.7445373535156,-0.11479245683908151
2022-12-21,BNB-USD,246.04698181152344,-0.1348267312522233
2022-12-22,BNB-USD,245.890625,-0.13537652760705254
2022-12-23,BNB-USD,246.148178100586,-0.13447089545391847
2022-12-24,BNB-USD,244.63552856445312,-0.13978981436123664
2022-12-25,BNB-USD,243.14149475097656,-0.14504327493412583
2022-12-26,BNB-USD,244.1982879638672,-0.14132728040472567
2022-12-27,BNB-USD,246.5966796875,-0.1328938324835375
2022-12-28,BNB-USD,244.1419219970703,-0.1415254796566764
2022-12-29,BNB-USD,246.479721069336,-0.13330509324861645
2022-12-30,BNB-USD,245.7792205810547,-0.13576825818054802
2022-12-31,BNB-USD,246.3491973876953,-0.13376405275083286
2023-01-01,BNB-USD,244.1369781494141,-0.14154286367336066
2023-01-02,BNB-USD,245.5359039306641,-0.13662383080415555
2023-01-03,BNB-USD,246.13336181640625,-0.1345229938495993
2023-01-04,BNB-USD,259.11968994140625,-0.08885925975208461
2023-01-05,BNB-USD,256.4228515625,-0.09834213354466002
2023-01-06,BNB-USD,259.8671569824219,-0.08623094666165178
2023-01-07,BNB-USD,261.2828369140625,-0.08125300129146075
2023-01-08,BNB-USD,274.38507080078125,-0.03518170858056821
2023-01-09,BNB-USD,272.7015380859375,-0.041101502805318865
2023-01-10,BNB-USD,277.2896423339844,-0.024968384161014625
2023-01-11,BNB-USD,285.0465087890625,0.0
2023-01-12,BNB-USD,287.8123474121094,0.0
2023-01-13,BNB-USD,293.7330017089844,0.0
2023-01-14,BNB-USD,305.2411193847656,0.0
2023-01-15,BNB-USD,302.0706481933594,-0.01038677619121746
2023-01-16,BNB-USD,298.9992370605469,-0.02044902186441883
2023-01-17,BNB-USD,299.82452392578125,-0.017745300731113467
2023-01-18,BNB-USD,286.9910583496094,-0.05978899917527657
2023-01-19,BNB-USD,294.8522033691406,-0.034035113082289084
2023-01-20,BNB-USD,304.9731750488281,-0.0008778120604378603
2023-01-21,BNB-USD,299.2611694335937,-0.019590905587113985
2023-01-22,BNB-USD,303.04644775390625,-0.007189960629429239
2023-01-23,BNB-USD,305.50408935546875,0.0
2023-01-24,BNB-USD,300.6123352050781,-0.016012074210564275
2023-01-25,BNB-USD,307.3076477050781,0.0
2023-01-26,BNB-USD,304.8665466308594,-0.007943509028976281
2023-01-27,BNB-USD,308.12310791015625,0.0
