date,symbol,close,returns,cumulative_returns
2022-12-11,ETH-USD,1263.8685302734375,0.0,0.0
2022-12-12,ETH-USD,1274.6190185546875,0.00850601785212901,0.00850601785212901
2022-12-13,ETH-USD,1320.5491943359375,0.03603443469196854,0.04484696208887873
2022-12-14,ETH-USD,1309.3287353515625,-0.008496812562910572,0.03596909329508291
2022-12-15,ETH-USD,1266.3538818359375,-0.03282205022719986,0.0019664636811249636
2022-12-16,ETH-USD,1168.2593994140625,-0.07746214058242495,-0.0756480033874175
2022-12-17,ETH-USD,1188.1495361328125,0.017025445486444024,-0.059910498858804284
2022-12-18,ETH-USD,1184.7152099609375,-0.0028904831146532306,-0.06262781168811571
2022-12-19,ETH-USD,1167.60986328125,-0.014438361671959554,-0.07616193036419883
2022-12-20,ETH-USD,1217.70361328125,0.04290281503722926,-0.036526676538263136
2022-12-21,ETH-USD,1213.5999755859375,-0.0033699807166168716,-0.03977356305930391
2022-12-22,ETH-USD,1218.18212890625,0.003775670247603724,-0.03614806467038434
2022-12-23,ETH-USD,1220.159423828125,0.0016231521337866095,-0.034583586344899775
2022-12-24,ETH-USD,1221.1485595703125,0.0008106610684399662,-0.03380096084351669
2022-12-25,ETH-USD,1218.9620361328125,-0.0017905466295349282,-0.035530985276538196
2022-12-26,ETH-USD,1226.974365234375,0.006573075177125132,-0.02919145793675304
2022-12-27,ETH-USD,1212.7916259765625,-0.011559116196452335,-0.04041314667897056
2022-12-28,ETH-USD,1189.986083984375,-0.018804171717317075,-0.058457382646499134
2022-12-29,ETH-USD,1201.5953369140625,0.009755788816300015,-0.049271891710051974
2022-12-30,ETH-USD,1199.2327880859375,-0.001966176761464933,-0.05114119122304317
2022-12-31,ETH-USD,1196.771240234375,-0.002052602193683639,-0.05308882089543476
2023-01-01,ETH-USD,1200.96484375,0.003504097838116227,-0.04977075147984633
2023-01-02,ETH-USD,1214.6566162109375,0.011400643850810077,-0.03893752624084512
2023-01-03,ETH-USD,1214.77880859375,0.00010059829352737637,-0.0388408449960117
2023-01-04,ETH-USD,1256.526611328125,0.03436658792451519,-0.005809084386114383
2023-01-05,ETH-USD,1250.4385986328125,-0.004845112423745301,-0.010626051142929915
2023-01-06,ETH-USD,1269.3790283203125,0.015147028977039678,0.004360024729536338
2023-01-07,ETH-USD,1264.2703857421875,-0.00402452101708739,0.00031795670128986764
2023-01-08,ETH-USD,1287.3594970703125,0.018262795354943462,0.018586558834400746
2023-01-09,ETH-USD,1321.5389404296875,0.026550037838815266,0.045630070513562826
2023-01-10,ETH-USD,1336.5860595703125,0.011386058087499595,0.057535675234466455
2023-01-11,ETH-USD,1387.9327392578125,0.03841629150614301,0.0981622740124195
2023-01-12,ETH-USD,1417.9384765625,0.021619013988194213,0.12190345957560123
2023-01-13,ETH-USD,1451.6148681640625,0.02375024880007759,0.14854894587018963
2023-01-14,ETH-USD,1550.7069091796875,0.0682633136301174,0.22695270278166713
2023-01-15,ETH-USD,1552.4794921875,0.0011430806152468165,0.2283552086320415
2023-01-16,ETH-USD,1576.83349609375,0.015687166258109064,0.24762462101386662
2023-01-17,ETH-USD,1567.8460693359375,-0.0056996675806778585,0.24051357540861829
2023-01-18,ETH-USD,1515.5069580078125,-0.033382812478710555,0.19910174334345765
2023-01-19,ETH-USD,1552.5565185546875,0.024446974889233086,0.2284161535526108
2023-01-20,ETH-USD,1659.754150390625,0.0690458804911851,0.3132332284842456
2023-01-21,ETH-USD,1627.1181640625,-0.019663144882297257,0.287410933248313
2023-01-22,ETH-USD,1628.382080078125,0.0007767819470894111,0.28841097081974576
2023-01-23,ETH-USD,1628.2510986328125,-8.043655534839544e-05,0.2883073354793799
2023-01-24,ETH-USD,1556.604248046875,-0.04400233517182761,0.23161880429929216
2023-01-25,ETH-USD,1611.7110595703125,0.035401940854640435,0.2752205003645587
2023-01-26,ETH-USD,1603.10595703125,-0.005339109940311948,0.26841195791497263
2023-01-27,ETH-USD,1598.156494140625,-0.0030874209336673175,0.2644958362835921
2023-01-28,ETH-USD,1572.43505859375,-0.01609444108957936,0.2441444825385075
2023-01-29,ETH-USD,1646.1556396484375,0.046883068812149764,0.3024737939256168
2023-01-30,ETH-USD,1567.3265380859375,-0.04788678522483769,0.2401025110949213
