date,symbol,close,drawdown
2022-12-11,LTC-USD,76.6280517578125,0.0
2022-12-12,LTC-USD,76.22152709960938,-0.005305167610002278
2022-12-13,LTC-USD,77.344482421875,0.0
2022-12-14,LTC-USD,75.47586059570312,-0.024159730179322797
2022-12-15,LTC-USD,72.3354721069336,-0.06476234836791318
2022-12-16,LTC-USD,66.32679748535156,-0.14244952699311558
2022-12-17,LTC-USD,64.9578857421875,-0.16014842031167634
2022-12-18,LTC-USD,64.55413055419922,-0.16536863997500023
2022-12-19,LTC-USD,63.3414306640625,-0.18104784361259205
2022-12-20,LTC-USD,65.74638366699219,-0.14995379620773794
2022-12-21,LTC-USD,65.39140319824219,-0.15454339921023474
2022-12-22,LTC-USD,66.15167236328125,-0.14471374955413932
2022-12-23,LTC-USD,65.77222442626953,-0.1496196966253476
2022-12-24,LTC-USD,65.77478790283203,-0.14958655299981377
2022-12-25,LTC-USD,69.20626831054688,-0.10522035776176362
2022-12-26,LTC-USD,70.68474578857422,-0.08610487037685881
2022-12-27,LTC-USD,68.74790954589844,-0.11114655637730703
2022-12-28,LTC-USD,66.33906555175781,-0.1422909110709179
2022-12-29,LTC-USD,66.7510757446289,-0.1369639610420356
2022-12-30,LTC-USD,67.99403381347656,-0.12089354425305315
2022-12-31,LTC-USD,69.9962158203125,-0.09500699172671975
2023-01-01,LTC-USD,70.81565856933594,-0.08441227671455132
2023-01-02,LTC-USD,74.86290740966797,-0.03208470642639116
2023-01-03,LTC-USD,75.60272216796875,-0.022519515282367907
2023-01-04,LTC-USD,75.43390655517578,-0.024702161122211595
2023-01-05,LTC-USD,74.25080871582031,-0.039998634798281585
2023-01-06,LTC-USD,75.9925765991211,-0.017479020874171015
2023-01-07,LTC-USD,76.37344360351562,-0.012554726438827915
2023-01-08,LTC-USD,77.6822738647461,0.0
2023-01-09,LTC-USD,81.747314453125,0.0
2023-01-10,LTC-USD,80.88751983642578,-0.010517710856327108
2023-01-11,LTC-USD,84.0703125,0.0
2023-01-12,LTC-USD,85.96422576904297,0.0
2023-01-13,LTC-USD,86.34003448486328,0.0
2023-01-14,LTC-USD,87.81385803222656,0.0
2023-01-15,LTC-USD,87.36553192138672,-0.005105414121257647
2023-01-16,LTC-USD,85.83431243896484,-0.02254251934284963
2023-01-17,LTC-USD,87.11742401123047,-0.007930798584666573
2023-01-18,LTC-USD,82.77532958984375,-0.0573773724932315
2023-01-19,LTC-USD,84.23226928710938,-0.04078614498184091
2023-01-20,LTC-USD,90.49322509765624,0.0
2023-01-21,LTC-USD,88.31465148925781,-0.024074438788620964
2023-01-22,LTC-USD,87.62997436523438,-0.03164049827301402
2023-01-23,LTC-USD,90.02592468261719,-0.005163927073377688
2023-01-24,LTC-USD,87.202880859375,-0.03636011684554776
2023-01-25,LTC-USD,89.38101196289062,-0.012290567979706329
