date,symbol,open,high,low,close,volume,name,returns
2022-12-11,XLM-USD,0.0852280035614967,0.0854760035872459,0.0837889984250068,0.083917997777462,35042647.0,Stellar,
2022-12-12,XLM-USD,0.0839110016822815,0.0846119970083236,0.082345999777317,0.0842790007591247,46022907.0,Stellar,0.0043018540864143695
2022-12-13,XLM-USD,0.0842859968543052,0.0847800001502037,0.0815469995141029,0.0839940011501312,70334082.0,Stellar,-0.0033816206460260956
2022-12-14,XLM-USD,0.0839959979057312,0.0845680013298988,0.0823799967765808,0.0830139964818954,46514963.0,Stellar,-0.011667555477969493
2022-12-15,XLM-USD,0.083015002310276,0.0840649977326393,0.0813729986548423,0.081845998764038,64921345.0,Stellar,-0.01406988902301709
2022-12-16,XLM-USD,0.0818540006875991,0.0822679996490478,0.0745640024542808,0.0745640024542808,63975105.0,Stellar,-0.08897192800775999
2022-12-17,XLM-USD,0.0745289996266365,0.0758540034294128,0.0728939995169639,0.0757780000567436,42453929.0,Stellar,0.016281282690091103
2022-12-18,XLM-USD,0.0757810026407241,0.0770469978451728,0.075544998049736,0.0765969976782798,25751299.0,Stellar,0.01080785479852886
2022-12-19,XLM-USD,0.0766090005636215,0.0770850032567977,0.0732759982347488,0.0733869969844818,47270201.0,Stellar,-0.041907656841597585
2022-12-20,XLM-USD,0.0733859986066818,0.0761310011148452,0.0733370035886764,0.0759970024228096,48710105.0,Stellar,0.03556495762975165
2022-12-21,XLM-USD,0.0759890004992485,0.0759890004992485,0.0741740018129348,0.075092002749443,38734448.0,Stellar,-0.011908360126253847
2022-12-22,XLM-USD,0.075093999505043,0.0757310017943382,0.0739649981260299,0.0757210031151771,34853252.0,Stellar,0.008376396190055813
2022-12-23,XLM-USD,0.0757220014929771,0.0761360004544258,0.0752990022301673,0.0753670036792755,34375090.0,Stellar,-0.00467504947554831
2022-12-24,XLM-USD,0.075373001396656,0.0756900012493133,0.074242003262043,0.0743890032172203,26403141.0,Stellar,-0.012976507149164096
2022-12-25,XLM-USD,0.0743869990110397,0.0745019987225532,0.0729859992861747,0.0738560035824775,27720364.0,Stellar,-0.00716503262164192
2022-12-26,XLM-USD,0.073853000998497,0.0752519965171814,0.0737570002675056,0.0751919969916343,32654992.0,Stellar,0.018089164649490508
2022-12-27,XLM-USD,0.0751909986138343,0.0753469988703727,0.0737349987030029,0.0741370022296905,41785694.0,Stellar,-0.014030678850851408
2022-12-28,XLM-USD,0.0741370022296905,0.07447499781847,0.0716300010681152,0.0717789977788925,62353994.0,Stellar,-0.03180603989749209
2022-12-29,XLM-USD,0.0717770010232925,0.0725179985165596,0.0708630010485649,0.0720319971442222,81160229.0,Stellar,0.0035246990506754283
2022-12-30,XLM-USD,0.0720269978046417,0.0723650008440017,0.0711949989199638,0.072342999279499,53942462.0,Stellar,0.004317555358823499
2022-12-31,XLM-USD,0.0723460018634796,0.0723690018057823,0.0711070001125335,0.0711470022797584,32982439.0,Stellar,-0.01653231151116419
2023-01-01,XLM-USD,0.0711439996957779,0.0726870000362396,0.0708409994840622,0.0725240036845207,34017236.0,Stellar,0.019354313753765284
2023-01-02,XLM-USD,0.0725189968943595,0.0742930024862289,0.0713199973106384,0.0737179964780807,59178367.0,Stellar,0.016463415323206165
2023-01-03,XLM-USD,0.0737190023064613,0.0743549987673759,0.0729599967598915,0.0736489966511726,41886099.0,Stellar,-0.000935997045560133
2023-01-04,XLM-USD,0.0736510008573532,0.0744820013642311,0.0728819966316223,0.0738359987735748,55137728.0,Stellar,0.002539099389064381
2023-01-05,XLM-USD,0.0738449990749359,0.0742259994149208,0.0727080032229423,0.0728899985551834,44495591.0,Stellar,-0.012812181511790866
2023-01-06,XLM-USD,0.0728909969329834,0.0753170028328895,0.0720349997282028,0.075043000280857,46645563.0,Stellar,0.02953768374742949
2023-01-07,XLM-USD,0.0750420019030571,0.0758569985628128,0.0746529996395111,0.0756580010056495,33268080.0,Stellar,0.008195310988243776
2023-01-08,XLM-USD,0.075654998421669,0.0772610008716583,0.0748860016465187,0.0771690011024475,40492640.0,Stellar,0.01997145148845747
2023-01-09,XLM-USD,0.0771770030260086,0.0807019993662834,0.0771640017628669,0.0794650018215179,74040999.0,Stellar,0.029752888935575372
2023-01-10,XLM-USD,0.0794539973139762,0.0801500007510185,0.0783480033278465,0.0795539990067482,56806127.0,Stellar,0.0011199544855002852
2023-01-11,XLM-USD,0.0795620009303093,0.0815180018544197,0.0784600004553794,0.0814030021429061,87202663.0,Stellar,0.02324211427763756
2023-01-12,XLM-USD,0.0817990005016326,0.082406997680664,0.0791380032896995,0.0816439986228942,77734140.0,Stellar,0.0029605355287145585
2023-01-13,XLM-USD,0.0816389992833137,0.0850619971752166,0.080715999007225,0.0845820009708404,78033542.0,Stellar,0.035985527381094506
2023-01-14,XLM-USD,0.0845780000090599,0.0904809981584549,0.0845780000090599,0.08729799836874,113102803.0,Stellar,0.03211081987568409
2023-01-15,XLM-USD,0.0872960016131401,0.0881659984588623,0.085158996284008,0.0880630016326904,72040393.0,Stellar,0.008763124908306441
2023-01-16,XLM-USD,0.0880599990487098,0.0904100015759468,0.086497001349926,0.0877770036458969,73559156.0,Stellar,-0.00324765203878008
2023-01-17,XLM-USD,0.0877820029854774,0.0881170034408569,0.0863069966435432,0.086396999657154,57706349.0,Stellar,-0.0157217030819371
2023-01-18,XLM-USD,0.0864090025424957,0.0889300033450126,0.0824989974498748,0.0825830027461052,80965057.0,Stellar,-0.044145015754988526
2023-01-19,XLM-USD,0.0825729966163635,0.0845180004835128,0.0823509991168975,0.0843899995088577,50986509.0,Stellar,0.02188097674660705
2023-01-20,XLM-USD,0.0843949988484382,0.0888969972729682,0.0834330022335052,0.0888860002160072,70760039.0,Stellar,0.053276463245832906
2023-01-21,XLM-USD,0.0888919979333877,0.0929230004549026,0.0882410034537315,0.0903860032558441,96407621.0,Stellar,0.0168755826135909
2023-01-22,XLM-USD,0.090378001332283,0.0934730023145675,0.0900619998574256,0.0910359993577003,78358378.0,Stellar,0.007191335809111354
2023-01-23,XLM-USD,0.0910380035638809,0.0954909995198249,0.0909589976072311,0.094478003680706,92698305.0,Stellar,0.037809266084742
2023-01-24,XLM-USD,0.0944610014557838,0.0959559977054596,0.0901079997420311,0.0905049964785575,80298218.0,Stellar,-0.04205219254606085
2023-01-25,XLM-USD,0.0905120000243187,0.0938280001282692,0.0891769975423812,0.0924639999866485,71658730.0,Stellar,0.021645252575145157
2023-01-26,XLM-USD,0.0924480035901069,0.092967003583908,0.0910080000758171,0.0919860005378723,61754311.0,Stellar,-0.005169573551276452
2023-01-27,XLM-USD,0.0919860005378723,0.0931219980120658,0.0902760028839111,0.0925119966268539,55775721.0,Stellar,0.005718218923596252
2023-01-28,XLM-USD,0.0925159975886344,0.094039998948574,0.0919789969921112,0.0927599966526031,47094050.0,Stellar,0.0026807336863510223
2023-01-29,XLM-USD,0.092750996351242,0.0944980010390281,0.0923750028014183,0.0944399982690811,54571772.0,Stellar,0.01811127293125936
2023-01-30,XLM-USD,0.0944380015134811,0.0946450009942054,0.0889590010046958,0.0899429991841316,69768802.0,Stellar,-0.047617526126340404
2023-01-31,XLM-USD,0.0899510011076927,0.0914739966392517,0.0894630029797554,0.0907469987869262,57213806.0,Stellar,0.008938990361536225
2023-02-01,XLM-USD,0.0907370001077652,0.0924459993839263,0.0878250002861023,0.0922759994864463,70731137.0,Stellar,0.016849049775300884
2023-02-02,XLM-USD,0.0922710001468658,0.0945440009236335,0.091498002409935,0.0916339978575706,73101973.0,Stellar,-0.006957406394389576
2023-02-03,XLM-USD,0.0916310027241706,0.0931790024042129,0.0916310027241706,0.0928089991211891,54056017.0,Stellar,0.012822765470135167
2023-02-04,XLM-USD,0.0928279981017112,0.093979001045227,0.0923079997301101,0.0930330008268356,43999885.0,Stellar,0.002413577430718794
2023-02-05,XLM-USD,0.0930380001664161,0.0937189981341362,0.0899960026144981,0.0909859985113143,57939190.0,Stellar,-0.022002969885185575
2023-02-06,XLM-USD,0.0909840017557144,0.0916609987616539,0.0888589993119239,0.0888589993119239,48047787.0,Stellar,-0.023377214452681927
2023-02-07,XLM-USD,0.088868997991085,0.0920400023460388,0.0888380035758018,0.0920149981975555,64731385.0,Stellar,0.03551693030610248
2023-02-08,XLM-USD,0.092008002102375,0.0926359966397285,0.0899479985237121,0.0909830033779144,70159611.0,Stellar,-0.011215506600624092
2023-02-09,XLM-USD,0.0909920036792755,0.0913000032305717,0.0848790034651756,0.0855259969830513,90603465.0,Stellar,-0.05997830575230012
2023-02-10,XLM-USD,0.0855259969830513,0.0869340002536773,0.0852639973163604,0.0856809988617897,50834850.0,Stellar,0.0018123364147291099
2023-02-11,XLM-USD,0.0856840014457702,0.0867170020937919,0.0853020027279853,0.0862739980220794,34026038.0,Stellar,0.0069210112880015995
2023-02-12,XLM-USD,0.08627600222826,0.0871609970927238,0.0846759974956512,0.0850659981369972,41728132.0,Stellar,-0.014001899909321991
2023-02-13,XLM-USD,0.0850709974765777,0.0856100022792816,0.0823889970779419,0.0851359963417053,69528829.0,Stellar,0.0008228693748513205
2023-02-14,XLM-USD,0.0851249992847442,0.0859349966049194,0.0833730027079582,0.0859299972653389,54486776.0,Stellar,0.0093262657131159
2023-02-15,XLM-USD,0.0859299972653389,0.0901660025119781,0.0848819985985755,0.0901559963822364,74014673.0,Stellar,0.04917955605012114
2023-02-16,XLM-USD,0.0901670008897781,0.0910699963569641,0.0866089984774589,0.0866269990801811,86773947.0,Stellar,-0.03914323443438339
2023-02-17,XLM-USD,0.0865959972143173,0.0906490013003349,0.0861980020999908,0.0906490013003349,65603934.0,Stellar,0.046428968599397935
2023-02-18,XLM-USD,0.0906639993190765,0.0930619984865188,0.0898590013384819,0.0921059995889663,77919524.0,Stellar,0.016072965699910124
2023-02-19,XLM-USD,0.092069998383522,0.0934280008077621,0.0902289971709251,0.0905790030956268,71468382.0,Stellar,-0.016578686515035912
2023-02-20,XLM-USD,0.0906049981713295,0.094820000231266,0.0894209966063499,0.0944809988141059,86473798.0,Stellar,0.04307836899418782
2023-02-21,XLM-USD,0.0944830030202865,0.0977109968662262,0.0939730033278465,0.0948430001735687,129504219.0,Stellar,0.003831472613610387
2023-02-22,XLM-USD,0.0948500037193298,0.0950289964675903,0.0905399993062019,0.0924339964985847,83783596.0,Stellar,-0.025399910067958276
2023-02-23,XLM-USD,0.0924250036478042,0.0931470021605491,0.0905900001525878,0.0910179987549781,59519121.0,Stellar,-0.01531901461848284
2023-02-24,XLM-USD,0.0910039991140365,0.091568998992443,0.0879789963364601,0.0891129970550537,71973563.0,Stellar,-0.020929944911804665
2023-02-25,XLM-USD,0.0891100019216537,0.0895010009407997,0.0868450030684471,0.0880419984459877,52848594.0,Stellar,-0.01201843327527563
2023-02-26,XLM-USD,0.0880319997668266,0.0889569967985153,0.0872780010104179,0.0889270007610321,39743916.0,Stellar,0.010052047098718875
2023-02-27,XLM-USD,0.088927999138832,0.0892859995365142,0.0874160006642341,0.0883739963173866,55434132.0,Stellar,-0.006218633698572118
2023-02-28,XLM-USD,0.0883750021457672,0.0884760022163391,0.0861210003495216,0.0870340019464492,52625408.0,Stellar,-0.015162767632742824
2023-03-01,XLM-USD,0.0870399996638298,0.0884829983115196,0.0868299975991249,0.0881019979715347,48844692.0,Stellar,0.012271020534510457
2023-03-02,XLM-USD,0.0881009995937347,0.0882150009274482,0.0864619985222816,0.0874520018696785,46858868.0,Stellar,-0.007377768005513485
2023-03-03,XLM-USD,0.0874520018696785,0.0875959992408752,0.0832829996943473,0.0856179967522621,73070519.0,Stellar,-0.020971562436608804
2023-03-04,XLM-USD,0.0856190025806427,0.0858109965920448,0.0823339968919754,0.0836040005087852,38283169.0,Stellar,-0.023523047955728793
2023-03-05,XLM-USD,0.0836049988865852,0.0844110026955604,0.0826589986681938,0.0827530026435852,35262802.0,Stellar,-0.010178913210146856
2023-03-06,XLM-USD,0.0827519968152046,0.0835219994187355,0.0819789990782737,0.0835079997777938,40799663.0,Stellar,0.009123501384721289
2023-03-07,XLM-USD,0.0835070013999939,0.0841140002012252,0.0818549990653991,0.0827990025281906,55842843.0,Stellar,-0.008490171618165565
2023-03-08,XLM-USD,0.0827929973602294,0.0843759998679161,0.0808179974555969,0.0817890018224716,79690107.0,Stellar,-0.012198223105104655
2023-03-09,XLM-USD,0.081785000860691,0.0821859985589981,0.076503999531269,0.0770860016345977,67133528.0,Stellar,-0.0575016210380227
2023-03-10,XLM-USD,0.0770929977297782,0.0785150006413459,0.0747779980301857,0.0781550034880638,68859084.0,Stellar,0.01386765211319907
2023-03-11,XLM-USD,0.0781560018658638,0.0795629993081092,0.0758889988064765,0.0793950036168098,72247390.0,Stellar,0.01586590843074287
2023-03-12,XLM-USD,0.0793929994106292,0.0831160023808479,0.0790629982948303,0.0830669999122619,70929099.0,Stellar,0.04624971507243103
2023-03-13,XLM-USD,0.0830290019512176,0.0854730010032653,0.0805689990520477,0.084755003452301,91063377.0,Stellar,0.020320988380729155
2023-03-14,XLM-USD,0.0847589969635009,0.0896809995174408,0.0838029980659484,0.0884360000491142,112204719.0,Stellar,0.04343102409151367
2023-03-15,XLM-USD,0.0884580016136169,0.088806003332138,0.0830470025539398,0.0839250013232231,82785899.0,Stellar,-0.05100862458032762
2023-03-16,XLM-USD,0.0839499980211258,0.0853900015354156,0.0837109982967376,0.084757000207901,55790623.0,Stellar,0.009913599899433967
2023-03-17,XLM-USD,0.0847600027918815,0.0881119966506958,0.0840950012207031,0.0880940034985542,75763682.0,Stellar,0.03937141808308264
2023-03-18,XLM-USD,0.0881130024790763,0.0887359976768493,0.0854919999837875,0.0856110006570816,70470052.0,Stellar,-0.028185832665822086
2023-03-19,XLM-USD,0.0856169983744621,0.0891800001263618,0.0856169983744621,0.0879300013184547,73532360.0,Stellar,0.02708764812435671
2023-03-20,XLM-USD,0.0879279971122741,0.0896169990301132,0.0864809975028038,0.0865200012922287,75753303.0,Stellar,-0.016035482828203662
2023-03-21,XLM-USD,0.0865319967269897,0.0991299971938133,0.0860539972782135,0.0965429991483688,209527484.0,Stellar,0.11584602064771787
2023-03-22,XLM-USD,0.0965320020914077,0.0970679968595504,0.0887110009789466,0.0908949971199035,138765126.0,Stellar,-0.05850245049654368
2023-03-23,XLM-USD,0.0908939987421035,0.0936530008912086,0.0901959985494613,0.0925510004162788,89012764.0,Stellar,0.018218860760739197
2023-03-24,XLM-USD,0.0925600007176399,0.0926399976015091,0.0877600014209747,0.0888840034604072,73703391.0,Stellar,-0.039621364862379216
2023-03-25,XLM-USD,0.0888850018382072,0.0928779989480972,0.088687002658844,0.0907590016722679,73901718.0,Stellar,0.021094889281128015
2023-03-26,XLM-USD,0.0907609984278678,0.0925099998712539,0.0906720012426376,0.0919620022177696,50915861.0,Stellar,0.013254889579391138
2023-03-27,XLM-USD,0.091960996389389,0.0949029996991157,0.090037003159523,0.0925989970564842,102659135.0,Stellar,0.006926717811190919
2023-03-28,XLM-USD,0.0925970003008842,0.0980189964175224,0.0911910012364387,0.0977139994502067,125708243.0,Stellar,0.05523820512442934
2023-03-29,XLM-USD,0.0977130010724067,0.107184998691082,0.0976999998092651,0.1018889993429184,194182902.0,Stellar,0.042726732261524125
2023-03-30,XLM-USD,0.1018880009651184,0.1067050024867057,0.1004469990730285,0.1062690019607544,168548645.0,Stellar,0.0429879834533915
2023-03-31,XLM-USD,0.1062790006399154,0.1127360016107559,0.1053090021014213,0.1120840013027191,202981746.0,Stellar,0.05471961940615766
2023-04-01,XLM-USD,0.1121010035276413,0.1138420030474662,0.1070669963955879,0.1077589988708496,96970945.0,Stellar,-0.0385871523286222
2023-04-02,XLM-USD,0.1083000004291534,0.1110370010137558,0.1059650033712387,0.106625996530056,82570532.0,Stellar,-0.010514224822666618
2023-04-03,XLM-USD,0.1066270023584365,0.1103100031614303,0.1052649989724159,0.1067880019545555,100240480.0,Stellar,0.001519380167798401
2023-04-04,XLM-USD,0.1067819967865943,0.1069580018520355,0.1047559976577758,0.1061670035123825,72497227.0,Stellar,-0.005815245447117534
2023-04-05,XLM-USD,0.1061659976840019,0.1086710020899772,0.1055440008640289,0.1072840020060539,69695907.0,Stellar,0.010521145522781161
2023-04-06,XLM-USD,0.107293002307415,0.107293002307415,0.1043799966573715,0.1057809963822364,57518982.0,Stellar,-0.014009596917653133
2023-04-07,XLM-USD,0.1057809963822364,0.1064610034227371,0.1043160036206245,0.1064610034227371,49747027.0,Stellar,0.006428442383389132
