date,symbol,close,drawdown
2022-12-11,EOS-USD,1.0035500526428225,0.0
2022-12-12,EOS-USD,0.9809330105781556,-0.022537034406112058
2022-12-13,EOS-USD,0.9985060095787048,-0.005026199790268856
2022-12-14,EOS-USD,0.9780210256576538,-0.025438718196405512
2022-12-15,EOS-USD,0.9546120166778564,-0.04876491793915911
2022-12-16,EOS-USD,0.8732799887657166,-0.12980923426195154
2022-12-17,EOS-USD,0.8907120227813721,-0.11243886596816417
2022-12-18,EOS-USD,0.8846150040626526,-0.11851431651760427
2022-12-19,EOS-USD,0.8456259965896606,-0.15736540059688406
2022-12-20,EOS-USD,0.8907399773597717,-0.1124110102789277
2022-12-21,EOS-USD,0.8879510164260864,-0.11519010527906312
2022-12-22,EOS-USD,0.8866479992866516,-0.11648851300272708
2022-12-23,EOS-USD,0.8856989741325378,-0.1174341809857186
2022-12-24,EOS-USD,0.8804280161857605,-0.12268649294853143
2022-12-25,EOS-USD,0.8776810169219971,-0.1254237747179153
2022-12-26,EOS-USD,0.8876209855079651,-0.11551896871467573
2022-12-27,EOS-USD,0.8958219885826111,-0.10734697664208417
2022-12-28,EOS-USD,0.8710560202598572,-0.1320253354917832
2022-12-29,EOS-USD,0.8655949831008911,-0.13746705426264524
2022-12-30,EOS-USD,0.8629019856452942,-0.140150525254954
2022-12-31,EOS-USD,0.8623089790344238,-0.1407414341082879
2023-01-01,EOS-USD,0.8784459829330444,-0.12466151476981123
2023-01-02,EOS-USD,0.8819720149040222,-0.12114795611701452
2023-01-03,EOS-USD,0.8803120255470276,-0.12280207327103498
2023-01-04,EOS-USD,0.907221019268036,-0.09598826996332323
2023-01-05,EOS-USD,0.8914350271224976,-0.11171841925081163
2023-01-06,EOS-USD,0.89512699842453,-0.10803950827640656
2023-01-07,EOS-USD,0.889868974685669,-0.11327893178599058
2023-01-08,EOS-USD,0.9094449877738952,-0.09377216873349181
2023-01-09,EOS-USD,0.937250018119812,-0.0660654985253711
2023-01-10,EOS-USD,0.9469879865646362,-0.05636197808891699
2023-01-11,EOS-USD,0.9779009819030762,-0.02555833729687938
2023-01-12,EOS-USD,0.9902420043945312,-0.013260971102781415
2023-01-13,EOS-USD,1.0104949474334717,0.0
2023-01-14,EOS-USD,1.0521090030670166,0.0
2023-01-15,EOS-USD,1.0622869729995728,0.0
2023-01-16,EOS-USD,1.0356249809265137,-0.025098671781480845
2023-01-17,EOS-USD,1.0233609676361084,-0.03664358723476505
2023-01-18,EOS-USD,0.9589319825172424,-0.09729479237657176
2023-01-19,EOS-USD,0.980338990688324,-0.07714297962240166
2023-01-20,EOS-USD,1.0464539527893066,-0.014904654403845806
2023-01-21,EOS-USD,1.029034972190857,-0.03130227674243464
2023-01-22,EOS-USD,1.082368016242981,0.0
2023-01-23,EOS-USD,1.0958549976348877,0.0
2023-01-24,EOS-USD,1.0363069772720337,-0.05433932453780163
2023-01-25,EOS-USD,1.0918259620666504,-0.0036766137645335463
2023-01-26,EOS-USD,1.0888220071792605,-0.006417811180134291
2023-01-27,EOS-USD,1.111184000968933,0.0
2023-01-28,EOS-USD,1.0930609703063965,-0.016309657668517233
2023-01-29,EOS-USD,1.1148040294647217,0.0
2023-01-30,EOS-USD,1.0473589897155762,-0.06049945817071504
2023-01-31,EOS-USD,1.0633169412612915,-0.04618487809750019
2023-02-01,EOS-USD,1.0777649879455566,-0.033224710837248685
2023-02-02,EOS-USD,1.0676050186157229,-0.04233839275918443
2023-02-03,EOS-USD,1.0951520204544067,-0.01762821849482455
2023-02-04,EOS-USD,1.1078280210494995,-0.006257609616437905
2023-02-05,EOS-USD,1.0826020240783691,-0.0288857992393645
2023-02-06,EOS-USD,1.0595530271530151,-0.04956117923096812
2023-02-07,EOS-USD,1.1127530336380005,-0.0018397814974762754
2023-02-08,EOS-USD,1.0837910175323486,-0.027819249942309672
2023-02-09,EOS-USD,1.04449200630188,-0.06307119574783222
2023-02-10,EOS-USD,1.0524499416351318,-0.05593277937785123
2023-02-11,EOS-USD,1.0573960542678833,-0.05149602412578566
2023-02-12,EOS-USD,1.0407730340957642,-0.06640718315711852
2023-02-13,EOS-USD,1.0302170515060425,-0.07587609635685837
2023-02-14,EOS-USD,1.047703981399536,-0.060189994197818036
2023-02-15,EOS-USD,1.099115014076233,-0.014073339325856154
2023-02-16,EOS-USD,1.04585599899292,-0.0618476688722658
2023-02-17,EOS-USD,1.1939740180969238,0.0
2023-02-18,EOS-USD,1.2381340265274048,0.0
2023-02-19,EOS-USD,1.2287310361862185,-0.007594485039361105
2023-02-20,EOS-USD,1.2702709436416626,0.0
2023-02-21,EOS-USD,1.2201050519943235,-0.03949227674492935
2023-02-22,EOS-USD,1.2095279693603516,-0.04781891185133361
2023-02-23,EOS-USD,1.1787619590759275,-0.07203894966171039
2023-02-24,EOS-USD,1.1182650327682495,-0.11966416427477793
2023-02-25,EOS-USD,1.1083149909973145,-0.1274971717294001
2023-02-26,EOS-USD,1.124519944190979,-0.1147400876799078
2023-02-27,EOS-USD,1.125290036201477,-0.1141338453547151
2023-02-28,EOS-USD,1.1479560136795044,-0.09629042573508055
2023-03-01,EOS-USD,1.2091569900512695,-0.048110959237711276
2023-03-02,EOS-USD,1.2388529777526855,-0.024733279184444536
2023-03-03,EOS-USD,1.3287700414657593,0.0
2023-03-04,EOS-USD,1.223829984664917,-0.07897533322250662
2023-03-05,EOS-USD,1.2235709428787231,-0.07917028176748443
2023-03-06,EOS-USD,1.2113720178604126,-0.0883508958975667
2023-03-07,EOS-USD,1.1809229850769043,-0.11126609704848979
2023-03-08,EOS-USD,1.120643973350525,-0.156630614493424
2023-03-09,EOS-USD,1.055804967880249,-0.20542687227084372
2023-03-10,EOS-USD,1.0446950197219849,-0.2137879489143304
2023-03-11,EOS-USD,1.002432942390442,-0.24559335994310696
2023-03-12,EOS-USD,1.0552899837493896,-0.20581443679652442
2023-03-13,EOS-USD,1.082872986793518,-0.185056139887827
2023-03-14,EOS-USD,1.1093770265579224,-0.16510984448883692
2023-03-15,EOS-USD,1.0419509410858154,-0.21585307572373863
2023-03-16,EOS-USD,1.0826809406280518,-0.18520066915886207
2023-03-17,EOS-USD,1.1490730047225952,-0.13523561725168126
2023-03-18,EOS-USD,1.097965955734253,-0.1736975387230341
2023-03-19,EOS-USD,1.1593769788742063,-0.12748109703368715
2023-03-20,EOS-USD,1.153414964675903,-0.13196796384453618
2023-03-21,EOS-USD,1.1893819570541382,-0.1049000805721529
2023-03-22,EOS-USD,1.0961780548095703,-0.17504306945362644
2023-03-23,EOS-USD,1.1616820096969604,-0.12574638692522364
2023-03-24,EOS-USD,1.1646260023117063,-0.12353080972008258
2023-03-25,EOS-USD,1.1159030199050903,-0.1601985406939612
2023-03-26,EOS-USD,1.1416560411453247,-0.1408174435615888
2023-03-27,EOS-USD,1.0857850313186646,-0.18286460603751967
2023-03-28,EOS-USD,1.1136260032653809,-0.1619121680099396
2023-03-29,EOS-USD,1.1494920253753662,-0.13492027250451283
2023-03-30,EOS-USD,1.1898859739303589,-0.10452076973544505
2023-03-31,EOS-USD,1.1948620080947876,-0.10077592750605548
2023-04-01,EOS-USD,1.1916170120239258,-0.10321803258789664
2023-04-02,EOS-USD,1.2294080257415771,-0.07477743523971718
2023-04-03,EOS-USD,1.174929976463318,-0.11577628950208797
2023-04-04,EOS-USD,1.193626046180725,-0.1017060823676891
2023-04-05,EOS-USD,1.1886529922485352,-0.10544868174681432
2023-04-06,EOS-USD,1.2190970182418823,-0.08253724858433534
2023-04-07,EOS-USD,1.2147220373153689,-0.08582975277240948
2023-04-08,EOS-USD,1.1923060417175293,-0.10269948560677757
2023-04-09,EOS-USD,1.2074120044708252,-0.0913311056148321
2023-04-10,EOS-USD,1.2373039722442627,-0.06883513803532237
2023-04-11,EOS-USD,1.234508991241455,-0.07093857272724581
2023-04-12,EOS-USD,1.2102069854736328,-0.08922767092290866
2023-04-13,EOS-USD,1.259242057800293,-0.052325068669346546
2023-04-14,EOS-USD,1.2509520053863523,-0.05856396039269992
2023-04-15,EOS-USD,1.2434489727020264,-0.0642105602182419
2023-04-16,EOS-USD,1.238455057144165,-0.0679688595492176
2023-04-17,EOS-USD,1.2061309814453125,-0.09229517237246279
2023-04-18,EOS-USD,1.2191120386123655,-0.08252594461900316
2023-04-19,EOS-USD,1.1011970043182373,-0.17126593018043013
2023-04-20,EOS-USD,1.076781988143921,-0.18964007725811735
2023-04-21,EOS-USD,1.0434139966964722,-0.2147520156719611
2023-04-22,EOS-USD,1.0740580558776855,-0.19169004239973852
2023-04-23,EOS-USD,1.0553369522094729,-0.205779089476358
2023-04-24,EOS-USD,1.0488389730453491,-0.21066931047874896
2023-04-25,EOS-USD,1.060675024986267,-0.20176178579685464
2023-04-26,EOS-USD,1.02749502658844,-0.2267322452160228
2023-04-27,EOS-USD,1.031322002410889,-0.2238521563345581
2023-04-28,EOS-USD,1.0412980318069458,-0.2163444393596537
2023-04-29,EOS-USD,1.0426260232925415,-0.21534502528185676
2023-04-30,EOS-USD,1.0255379676818848,-0.22820508012761997
2023-05-01,EOS-USD,1.0087690353393557,-0.2408249705670758
2023-05-02,EOS-USD,1.02354896068573,-0.22970195839405103
2023-05-03,EOS-USD,1.0319900512695312,-0.22334939901930026
2023-05-04,EOS-USD,1.005275011062622,-0.24345448821700671
2023-05-05,EOS-USD,1.0166670083999634,-0.23488114822450143
2023-05-06,EOS-USD,0.9865009784698486,-0.25758336831432127
2023-05-07,EOS-USD,0.9702270030975342,-0.26983076618187307
2023-05-08,EOS-USD,0.9067609906196594,-0.3175937428425041
2023-05-09,EOS-USD,0.9185199737548828,-0.30874421826844606
2023-05-10,EOS-USD,0.9130970239639282,-0.3128253983234784
2023-05-11,EOS-USD,0.883795976638794,-0.3348766535525716
2023-05-12,EOS-USD,0.8741099834442139,-0.3421660963397491
2023-05-13,EOS-USD,0.8718159794807434,-0.34389250790223436
2023-05-14,EOS-USD,0.8766970038414001,-0.3402191677392724
2023-05-15,EOS-USD,0.8794320225715637,-0.3381608591946678
2023-05-16,EOS-USD,0.8922230005264282,-0.32853468043106865
2023-05-17,EOS-USD,0.90557599067688,-0.3184855449646172
2023-05-18,EOS-USD,0.8844559788703918,-0.33437995193302744
2023-05-19,EOS-USD,0.8807870149612427,-0.3371411248934758
2023-05-20,EOS-USD,0.8782569766044617,-0.339045170196898
2023-05-21,EOS-USD,0.8515170216560364,-0.3591690096228145
