date,symbol,open,high,low,close,volume,name,returns
2022-12-11,BCH-USD,109.08782958984376,109.90103149414062,106.26458740234376,106.33975219726562,239688863.0,Bitcoin Cash,
2022-12-12,BCH-USD,106.3313980102539,106.69380950927734,104.06452941894533,106.24568176269533,136423089.0,Bitcoin Cash,-0.0008846215326493434
2022-12-13,BCH-USD,106.2626953125,110.9366455078125,104.2584991455078,110.0393524169922,202881888.0,Bitcoin Cash,0.03570658676528815
2022-12-14,BCH-USD,110.03510284423828,110.9014663696289,108.26531219482422,109.1084976196289,144048921.0,Bitcoin Cash,-0.008459290035039757
2022-12-15,BCH-USD,109.08771514892578,109.8188705444336,107.0213394165039,107.25273895263672,135525935.0,Bitcoin Cash,-0.017008378884123987
2022-12-16,BCH-USD,107.25457000732422,107.76815795898438,99.82524871826172,100.19449615478516,164515036.0,Bitcoin Cash,-0.06580944101547381
2022-12-17,BCH-USD,100.18516540527344,103.14740753173828,99.31485748291016,103.08944702148438,141948275.0,Bitcoin Cash,0.028893312285606543
2022-12-18,BCH-USD,103.09065246582033,103.25364685058594,101.79448699951172,102.10164642333984,82518306.0,Bitcoin Cash,-0.009581975912031693
2022-12-19,BCH-USD,102.09603118896484,102.84908294677734,98.55999755859376,98.55999755859376,134472213.0,Bitcoin Cash,-0.03468748045512893
2022-12-20,BCH-USD,98.56775665283205,102.25901794433594,98.56092834472656,101.79222869873048,124604132.0,Bitcoin Cash,0.03279455377639562
2022-12-21,BCH-USD,101.77903747558594,102.17839813232422,100.09610748291016,100.34043884277344,102295161.0,Bitcoin Cash,-0.014262285780713535
2022-12-22,BCH-USD,100.3486328125,101.36163330078124,99.5865478515625,101.35968780517578,101874609.0,Bitcoin Cash,0.010157908159036833
2022-12-23,BCH-USD,101.3623504638672,102.5707778930664,101.28588104248048,101.9491958618164,95474710.0,Bitcoin Cash,0.005816001108583935
2022-12-24,BCH-USD,101.95374298095705,102.63886260986328,101.73106384277344,101.8064193725586,68743900.0,Bitcoin Cash,-0.0014004670468547031
2022-12-25,BCH-USD,101.80876922607422,102.005859375,99.95372772216795,101.35171508789062,89486065.0,Bitcoin Cash,-0.004466361625036552
2022-12-26,BCH-USD,101.35447692871094,103.42463684082033,100.99940490722656,103.38439178466795,94382578.0,Bitcoin Cash,0.020055671431061795
2022-12-27,BCH-USD,103.382568359375,103.59049987792967,101.52075958251952,101.69137573242188,99717575.0,Bitcoin Cash,-0.0163759347327046
2022-12-28,BCH-USD,101.70286560058594,102.4274444580078,98.9590301513672,99.17676544189452,121739372.0,Bitcoin Cash,-0.024727861850782684
2022-12-29,BCH-USD,99.16822814941406,100.16041564941406,97.71018981933594,98.40066528320312,117365942.0,Bitcoin Cash,-0.007825423174806945
2022-12-30,BCH-USD,98.40699005126952,98.45028686523438,95.72980499267578,96.6463394165039,147217395.0,Bitcoin Cash,-0.017828394367560008
2022-12-31,BCH-USD,96.64940643310548,98.28890991210938,96.52781677246094,97.0721435546875,99844577.0,Bitcoin Cash,0.004405796854328514
2023-01-01,BCH-USD,97.0744857788086,97.47777557373048,96.47205352783205,96.95507049560548,77861035.0,Bitcoin Cash,-0.001206041762290555
2023-01-02,BCH-USD,96.95294189453124,100.17461395263672,95.8727798461914,99.31005096435548,114241757.0,Bitcoin Cash,0.02428939978808775
2023-01-03,BCH-USD,99.30143737792967,100.3274154663086,98.94808959960938,99.64935302734376,110701275.0,Bitcoin Cash,0.003416593382980615
2023-01-04,BCH-USD,99.6481475830078,102.2946319580078,99.58446502685548,101.48273468017578,147986336.0,Bitcoin Cash,0.018398329714483408
2023-01-05,BCH-USD,101.48712158203124,103.26126861572266,100.99300384521484,101.08454895019533,139283849.0,Bitcoin Cash,-0.003923679542489067
2023-01-06,BCH-USD,101.08406066894533,101.76496124267578,98.44566345214844,101.6265106201172,147863090.0,Bitcoin Cash,0.005361468944070857
2023-01-07,BCH-USD,101.62449645996094,102.0927734375,101.41241455078124,101.51829528808594,106519970.0,Bitcoin Cash,-0.0010648336873020359
2023-01-08,BCH-USD,101.5084991455078,103.42367553710938,101.06768798828124,103.42367553710938,115698170.0,Bitcoin Cash,0.018768836135559575
2023-01-09,BCH-USD,103.4423828125,107.60820770263672,103.4423828125,107.11087036132812,196600228.0,Bitcoin Cash,0.0356513613064906
2023-01-10,BCH-USD,107.09615325927734,108.61373901367188,106.02980041503906,107.45953369140624,162339916.0,Bitcoin Cash,0.003255162887781049
2023-01-11,BCH-USD,107.45477294921876,109.75764465332033,105.69137573242188,109.7518081665039,151126033.0,Bitcoin Cash,0.02133151332743033
2023-01-12,BCH-USD,110.87028503417967,123.86819458007812,108.15975952148438,119.71046447753906,335419197.0,Bitcoin Cash,0.09073797031140418
2023-01-13,BCH-USD,119.71163940429688,126.6856918334961,118.21669006347656,124.35079956054688,267055371.0,Bitcoin Cash,0.038762986203920935
2023-01-14,BCH-USD,124.34815979003906,130.49806213378906,122.83958435058594,125.94871520996094,301481038.0,Bitcoin Cash,0.012850063329395978
2023-01-15,BCH-USD,125.9440460205078,126.73342895507812,121.97691345214844,124.9091339111328,223512411.0,Bitcoin Cash,-0.008254004791514724
2023-01-16,BCH-USD,124.90596771240234,126.8525848388672,120.82077026367188,123.95055389404295,229264592.0,Bitcoin Cash,-0.0076742187466597445
2023-01-17,BCH-USD,123.96053314208984,125.16626739501952,122.33356475830078,122.8044662475586,182486972.0,Bitcoin Cash,-0.00924632936666081
2023-01-18,BCH-USD,122.80783081054688,126.68327331542967,117.69266510009766,119.09417724609376,239576877.0,Bitcoin Cash,-0.030212980967527225
2023-01-19,BCH-USD,119.0818328857422,122.22209167480467,118.9578628540039,121.66796112060548,173405717.0,Bitcoin Cash,0.02161133259431569
2023-01-20,BCH-USD,121.66154479980467,127.90760803222656,120.56047058105467,127.90760803222656,183173886.0,Bitcoin Cash,0.05128422350593942
2023-01-21,BCH-USD,127.92733001708984,133.2876739501953,126.76421356201172,128.22267150878906,251243207.0,Bitcoin Cash,0.002463211386793507
2023-01-22,BCH-USD,128.22056579589844,132.2273406982422,127.642578125,128.63442993164062,205987418.0,Bitcoin Cash,0.0032112762743625733
2023-01-23,BCH-USD,128.62730407714844,137.0502471923828,128.55967712402344,133.3980712890625,248410473.0,Bitcoin Cash,0.03703239762444155
2023-01-24,BCH-USD,133.37171936035156,136.70040893554688,127.37958526611328,128.29624938964844,216925422.0,Bitcoin Cash,-0.038245094926139034
2023-01-25,BCH-USD,128.31671142578125,133.88150024414062,126.00745391845705,131.89364624023438,197388003.0,Bitcoin Cash,0.02803976630415983
2023-01-26,BCH-USD,131.86412048339844,134.57908630371094,130.2814178466797,134.0192108154297,226363781.0,Bitcoin Cash,0.01611574655631065
2023-01-27,BCH-USD,134.01463317871094,136.072998046875,132.42373657226562,134.9151153564453,191933573.0,Bitcoin Cash,0.00668489640824288
2023-01-28,BCH-USD,134.923828125,135.56980895996094,131.8209991455078,132.6318359375,168595111.0,Bitcoin Cash,-0.016923822159680912
2023-01-29,BCH-USD,132.6301727294922,137.99317932128906,132.1691131591797,136.7196807861328,208860844.0,Bitcoin Cash,0.030820992710672623
2023-01-30,BCH-USD,136.7164306640625,136.7164306640625,128.4717559814453,130.90599060058594,203674676.0,Bitcoin Cash,-0.042522701575357535
2023-01-31,BCH-USD,130.90956115722656,135.4885711669922,130.83201599121094,133.396728515625,186997808.0,Bitcoin Cash,0.01902692079722068
2023-02-01,BCH-USD,133.3712158203125,136.63409423828125,130.31268310546875,136.29177856445312,182482657.0,Bitcoin Cash,0.021702556584729304
