date,symbol,close,drawdown
2022-12-11,CRV-USD,0.6288639903068542,0.0
2022-12-12,CRV-USD,0.619117021560669,-0.015499327193832912
2022-12-13,CRV-USD,0.6532080173492432,0.0
2022-12-14,CRV-USD,0.6464859843254089,-0.010290799937074619
2022-12-15,CRV-USD,0.6172639727592468,-0.05502694950968208
2022-12-16,CRV-USD,0.544713020324707,-0.16609562978852474
2022-12-17,CRV-USD,0.5602800250053406,-0.14226401066081504
2022-12-18,CRV-USD,0.5499950051307678,-0.1580094081473768
2022-12-19,CRV-USD,0.5179809927940369,-0.20701984813959506
2022-12-20,CRV-USD,0.5281460285186768,-0.19145813509466
2022-12-21,CRV-USD,0.5165989995002747,-0.2091355498105121
2022-12-22,CRV-USD,0.5243149995803833,-0.19732307985427883
2022-12-23,CRV-USD,0.5270169973373413,-0.19318657557816343
2022-12-24,CRV-USD,0.5239130258560181,-0.19793846379582394
2022-12-25,CRV-USD,0.5216720104217529,-0.20136924751975815
2022-12-26,CRV-USD,0.5362949967384338,-0.17898283166402226
2022-12-27,CRV-USD,0.5287380218505859,-0.19055184901704642
2022-12-28,CRV-USD,0.5096499919891357,-0.21977382632667983
2022-12-29,CRV-USD,0.5112059712409973,-0.21739176852803885
2022-12-30,CRV-USD,0.5278570055961609,-0.19190060198857342
2022-12-31,CRV-USD,0.524823009967804,-0.19654536376089377
2023-01-01,CRV-USD,0.5266550183296204,-0.19374073137249964
2023-01-02,CRV-USD,0.5330920219421387,-0.18388628463952772
2023-01-03,CRV-USD,0.5298590064048767,-0.1888357271622661
2023-01-04,CRV-USD,0.5546380281448364,-0.15090137687594465
2023-01-05,CRV-USD,0.542809009552002,-0.1690104910917152
2023-01-06,CRV-USD,0.5454440116882324,-0.16497655080585732
2023-01-07,CRV-USD,0.5499870181083679,-0.15802163552699824
2023-01-08,CRV-USD,0.5728179812431335,-0.12306957962998855
2023-01-09,CRV-USD,0.6441550254821777,-0.013859278555402622
2023-01-10,CRV-USD,0.6501799821853638,-0.004635636862155092
2023-01-11,CRV-USD,0.6692649722099304,0.0
2023-01-12,CRV-USD,0.6891160011291504,0.0
2023-01-13,CRV-USD,0.8034960031509399,0.0
2023-01-14,CRV-USD,0.8150680065155029,0.0
2023-01-15,CRV-USD,0.8326830267906189,0.0
2023-01-16,CRV-USD,0.8716949820518494,0.0
2023-01-17,CRV-USD,0.9133719801902772,0.0
2023-01-18,CRV-USD,0.8964290022850037,-0.018549920812924347
2023-01-19,CRV-USD,0.9010599851608276,-0.013479716146848179
2023-01-20,CRV-USD,1.0322660207748413,0.0
2023-01-21,CRV-USD,0.9960790276527404,-0.03505587938944091
2023-01-22,CRV-USD,1.0733979940414429,0.0
2023-01-23,CRV-USD,1.0663269758224487,-0.006587508322398761
2023-01-24,CRV-USD,0.9936190247535706,-0.07432375477757053
2023-01-25,CRV-USD,1.032518982887268,-0.03808374096197212
2023-01-26,CRV-USD,1.0493839979171753,-0.02237194056405179
2023-01-27,CRV-USD,1.131451964378357,0.0
2023-01-28,CRV-USD,1.0718040466308594,-0.05271802924507658
2023-01-29,CRV-USD,1.0903199911117554,-0.03635326515094286
2023-01-30,CRV-USD,0.992812991142273,-0.12253191262278208
2023-01-31,CRV-USD,1.0184990167617798,-0.09983008662558275
2023-02-01,CRV-USD,1.1112209558486938,-0.017880572190953258
2023-02-02,CRV-USD,1.0594539642333984,-0.06363328043229452
2023-02-03,CRV-USD,1.1147160530090332,-0.014791535033057092
2023-02-04,CRV-USD,1.1091289520263672,-0.019729527240031325
2023-02-05,CRV-USD,1.0508099794387815,-0.07127300802724028
2023-02-06,CRV-USD,1.0454059839248655,-0.07604916793862024
2023-02-07,CRV-USD,1.0916149616241455,-0.035208744169796635
2023-02-08,CRV-USD,1.1391479969024658,0.0
2023-02-09,CRV-USD,0.9715890288352966,-0.14709148286507995
2023-02-10,CRV-USD,0.9600719809532166,-0.1572017125397112
2023-02-11,CRV-USD,0.9590129852294922,-0.15813135094192404
2023-02-12,CRV-USD,0.9282100200653076,-0.18517170500297933
2023-02-13,CRV-USD,1.0521190166473389,-0.07639830864099602
2023-02-14,CRV-USD,1.078544020652771,-0.05320114367447178
2023-02-15,CRV-USD,1.1484040021896362,0.0
2023-02-16,CRV-USD,1.096917986869812,-0.04483266796498182
2023-02-17,CRV-USD,1.2157829999923706,0.0
2023-02-18,CRV-USD,1.2547669410705566,0.0
2023-02-19,CRV-USD,1.202399969100952,-0.04173442115467726
2023-02-20,CRV-USD,1.2654119729995728,0.0
2023-02-21,CRV-USD,1.1612199544906616,-0.08233841684137938
2023-02-22,CRV-USD,1.107985019683838,-0.12440766854968585
2023-02-23,CRV-USD,1.0814590454101562,-0.14536999136602813
2023-02-24,CRV-USD,0.9981629848480223,-0.21119524222459735
2023-02-25,CRV-USD,0.9874550104141236,-0.2196572883110716
2023-02-26,CRV-USD,1.0211989879608154,-0.19299089170135406
2023-02-27,CRV-USD,1.0167590379714966,-0.19649959091082517
2023-02-28,CRV-USD,0.9928690195083618,-0.21537883259091223
2023-03-01,CRV-USD,1.0357650518417358,-0.1814799654641125
2023-03-02,CRV-USD,0.9896320104599,-0.2179368999377769
2023-03-03,CRV-USD,0.9336860179901124,-0.26214858250718664
2023-03-04,CRV-USD,0.9087960124015808,-0.28181807048392166
2023-03-05,CRV-USD,0.929902970790863,-0.265138160036062
2023-03-06,CRV-USD,0.9497150182724,-0.24948156131226942
2023-03-07,CRV-USD,0.9729480147361756,-0.2311215355186906
2023-03-08,CRV-USD,0.8890150189399719,-0.297450128567519
2023-03-09,CRV-USD,0.8394079804420471,-0.3366524117420133
2023-03-10,CRV-USD,0.8858659863471985,-0.29993867195099033
2023-03-11,CRV-USD,0.8638070225715637,-0.3173709108157337
2023-03-12,CRV-USD,0.9370790123939514,-0.2594672467238716
2023-03-13,CRV-USD,0.9801530241966248,-0.2254277301697732
