date,symbol,close,returns,cumulative_returns
2022-12-11,ETC-USD,18.91400909423828,0.0,0.0
2022-12-12,ETC-USD,18.5446834564209,-0.01952656551962262,-0.01952656551962262
2022-12-13,ETC-USD,19.252872467041016,0.03818825014103511,0.01791599925295384
2022-12-14,ETC-USD,18.787687301635746,-0.024161857728067337,-0.006678742300119556
2022-12-15,ETC-USD,18.142051696777344,-0.03436482598910351,-0.04081405447225339
2022-12-16,ETC-USD,15.927059173583984,-0.12209162228254589,-0.15792262263235368
2022-12-17,ETC-USD,16.19248390197754,0.016665018036335244,-0.14388938795053197
2022-12-18,ETC-USD,15.967288970947266,-0.013907374087478441,-0.15579563849256406
2022-12-19,ETC-USD,15.162721633911133,-0.0503884747435871,-0.19833380864080752
2022-12-20,ETC-USD,15.949490547180176,0.05188837019268688,-0.15673665653260038
2022-12-21,ETC-USD,16.62114715576172,0.04211147726598008,-0.1212255914149386
2022-12-22,ETC-USD,16.489723205566406,-0.007907032466754504,-0.12817408919457363
2022-12-23,ETC-USD,16.393714904785156,-0.005822311241030498,-0.13325013099527772
2022-12-24,ETC-USD,16.458059310913086,0.003924943583662577,-0.12984818665828723
2022-12-25,ETC-USD,16.18886375427246,-0.016356458046188127,-0.14408078828702553
2022-12-26,ETC-USD,16.257604598999023,0.00424618094079765,-0.1404464004433873
2022-12-27,ETC-USD,15.845548629760742,-0.02534542937916273,-0.16223215549855452
2022-12-28,ETC-USD,15.115042686462402,-0.046101650398290395,-0.20085463578068952
2022-12-29,ETC-USD,15.734685897827148,0.0409951347289097,-0.1680935639065353
2022-12-30,ETC-USD,15.540748596191406,-0.01232546381256483,-0.17834719658004505
2022-12-31,ETC-USD,15.694439888000488,0.009889568115576397,-0.17022140521326912
2023-01-01,ETC-USD,15.772024154663086,0.0049434237358108035,-0.16611945801233263
2023-01-02,ETC-USD,16.112903594970703,0.021612916450348907,-0.14809686752878148
2023-01-03,ETC-USD,15.893769264221191,-0.013599928123315341,-0.1596826888984172
2023-01-04,ETC-USD,19.186887741088867,0.20719556337595058,0.014427329789839183
2023-01-05,ETC-USD,18.215585708618164,-0.050623219647585316,-0.03692624774262532
2023-01-06,ETC-USD,20.440616607666016,0.12214984105590099,0.08071305802072315
2023-01-07,ETC-USD,20.03418731689453,-0.019883416365192086,0.05922479031679706
2023-01-08,ETC-USD,20.320838928222656,0.014308122750075203,0.07438030863657241
2023-01-09,ETC-USD,20.15105628967285,-0.008355099863224691,0.06540375386683173
2023-01-10,ETC-USD,20.24722671508789,0.0047724756475582275,0.07048836733697827
2023-01-11,ETC-USD,20.52064323425293,0.013503899719821577,0.08494413490073227
2023-01-12,ETC-USD,20.91775894165039,0.01935201069791992,0.10593998540597682
2023-01-13,ETC-USD,21.61041831970215,0.033113460193509026,0.1425614850891277
2023-01-14,ETC-USD,22.532695770263672,0.04267744552268504,0.19132309062533714
2023-01-15,ETC-USD,22.45828437805176,-0.003302374157561294,0.18738889603755005
2023-01-16,ETC-USD,21.86238479614257,-0.026533619927422314,0.1558831703640482
2023-01-17,ETC-USD,21.850454330444336,-0.00054570742439497,0.15525239633624732
2023-01-18,ETC-USD,20.423105239868164,-0.06532354288795905,0.07978721687775892
2023-01-19,ETC-USD,20.74007034301757,0.015519927034927772,0.09654543569694951
2023-01-20,ETC-USD,22.50463104248047,0.08507978373645986,0.18983928422324814
2023-01-21,ETC-USD,21.813905715942383,-0.03069258612746195,0.15332003951438833
2023-01-22,ETC-USD,22.542543411254883,0.03340244084671107,0.1918437439115941
2023-01-23,ETC-USD,22.768449783325195,0.010021334680341498,0.20378760895600334
