date,symbol,close,returns,cumulative_returns
2022-12-11,BTC-USD,17104.193359375,0.0,0.0
2022-12-12,BTC-USD,17206.4375,0.005977723618808328,0.005977723618808328
2022-12-13,BTC-USD,17781.318359375,0.033410801008343594,0.039588245161462865
2022-12-14,BTC-USD,17815.650390625,0.0019307922256450727,0.04159547406309261
2022-12-15,BTC-USD,17364.865234375,-0.02530276169357326,0.015240232001769716
2022-12-16,BTC-USD,16647.484375,-0.04131220425223303,-0.026701579827771882
2022-12-17,BTC-USD,16795.091796875,0.008866650272798315,-0.018071683125037596
2022-12-18,BTC-USD,16757.9765625,-0.0022098857704312413,-0.020241632540083043
2022-12-19,BTC-USD,16439.6796875,-0.01899375344110854,-0.03885092140347968
2022-12-20,BTC-USD,16906.3046875,0.028384068842582266,-0.011569599788611495
2022-12-21,BTC-USD,16817.53515625,-0.005250676176186131,-0.016759527742819524
2022-12-22,BTC-USD,16830.341796875,0.0007615052090579333,-0.016010785001439154
2022-12-23,BTC-USD,16796.953125,-0.001983838015767403,-0.017962860213258436
2022-12-24,BTC-USD,16847.755859375,0.003024520816182319,-0.014992668441709323
2022-12-25,BTC-USD,16841.986328125,-0.000342451024228807,-0.015329985211274377
2022-12-26,BTC-USD,16919.8046875,0.004620497716771643,-0.010780319656169546
2022-12-27,BTC-USD,16717.173828125,-0.011975957353969946,-0.022627172361674996
2022-12-28,BTC-USD,16552.572265625,-0.009846255365429935,-0.032250634809834255
2022-12-29,BTC-USD,16642.341796875,0.0054232979508825885,-0.027002241660630477
2022-12-30,BTC-USD,16602.5859375,-0.002388838052975517,-0.029326575731211446
2022-12-31,BTC-USD,16547.49609375,-0.0033181483870876605,-0.03254741418833773
2023-01-01,BTC-USD,16625.080078125,0.0046885633896178724,-0.028011451413310073
2023-01-02,BTC-USD,16688.470703125,0.0038129515588565255,-0.024305306161785722
2023-01-03,BTC-USD,16679.857421875,-0.000516121662866742,-0.024808883329619724
2023-01-04,BTC-USD,16863.23828125,0.010994150293785143,-0.014087485627781393
2023-01-05,BTC-USD,16836.736328125,-0.0015715814888571655,-0.01563692748500145
2023-01-06,BTC-USD,16951.96875,0.006844106816741524,-0.008899841470252912
2023-01-07,BTC-USD,16955.078125,0.00018342264818071996,-0.008718051254563042
2023-01-08,BTC-USD,17091.14453125,0.008025112314249405,-0.0007629022807928987
2023-01-09,BTC-USD,17196.5546875,0.006167530562816603,0.005399923058890366
2023-01-10,BTC-USD,17446.29296875,0.014522576515372032,0.02000092037006218
2023-01-11,BTC-USD,17934.896484375,0.02800615102017323,0.04856722018666182
2023-01-12,BTC-USD,18869.587890625,0.052115795988246116,0.10321413551387226
2023-01-13,BTC-USD,19909.57421875,0.05511441660269112,0.16401713898056158
2023-01-14,BTC-USD,20976.298828125,0.05357847423830919,0.22638340127438195
2023-01-15,BTC-USD,20880.798828125,-0.004552757413617381,0.22079997515229266
2023-01-16,BTC-USD,21169.6328125,0.013832516023570829,0.23768671037016165
2023-01-17,BTC-USD,21161.51953125,-0.00038325091993141047,0.2372123657998253
2023-01-18,BTC-USD,20688.78125,-0.022339524368838015,0.20957363000461227
2023-01-19,BTC-USD,21086.79296875,0.019238045679950355,0.23284346275190426
2023-01-20,BTC-USD,22676.552734375,0.07539125404137925,0.3257890774454868
2023-01-21,BTC-USD,22777.625,0.004457126566322689,0.3316982871639096
2023-01-22,BTC-USD,22720.416015625,-0.002511630794474806,0.32835355273691946
2023-01-23,BTC-USD,22934.431640625,0.009419529327844067,0.34086601798467075
2023-01-24,BTC-USD,22636.46875,-0.012991945703908492,0.32344555948279785
2023-01-25,BTC-USD,23117.859375,0.021266153759075257,0.3515901562425243
2023-01-26,BTC-USD,23032.77734375,-0.003680359408276712,0.3466158186948629
2023-01-27,BTC-USD,23078.728515625,0.0019950339114214177,0.34930236291881567
2023-01-28,BTC-USD,23031.08984375,-0.0020641809553220147,0.34651715867830757
2023-01-29,BTC-USD,23774.56640625,0.03228143207915801,0.38998466087960226
2023-01-30,BTC-USD,22840.138671875,-0.03930367092328346,0.3353531611799787
2023-01-31,BTC-USD,23139.283203125,0.013097316769725253,0.35284270453140687
2023-02-01,BTC-USD,23723.76953125,0.025259482888651652,0.38701481167755514
