date,symbol,close,drawdown
2022-12-11,ICP-USD,4.221512794494629,0.0
2022-12-12,ICP-USD,4.172798156738281,-0.011539616276865849
2022-12-13,ICP-USD,4.163186073303223,-0.013816544928507965
2022-12-14,ICP-USD,3.9959909915924072,-0.05342203467826268
2022-12-15,ICP-USD,3.925549030303955,-0.07010846078132155
2022-12-16,ICP-USD,3.5508289337158203,-0.1588728717471762
2022-12-17,ICP-USD,3.689457893371582,-0.12603417945740014
2022-12-18,ICP-USD,3.684447050094605,-0.1272211575671223
2022-12-19,ICP-USD,3.4877049922943115,-0.17382579135074347
2022-12-20,ICP-USD,3.7237489223480233,-0.11791125513009242
2022-12-21,ICP-USD,3.713361978530884,-0.12037173418648314
2022-12-22,ICP-USD,3.739273071289064,-0.11423386512874363
2022-12-23,ICP-USD,3.662724018096924,-0.13236695080645836
2022-12-24,ICP-USD,3.750179052352905,-0.1116504355396959
2022-12-25,ICP-USD,3.766606092453003,-0.10775916695902951
2022-12-26,ICP-USD,3.855698108673096,-0.08665488028334298
2022-12-27,ICP-USD,3.83425498008728,-0.09173436946877925
2022-12-28,ICP-USD,3.966866970062256,-0.06032098842966021
2022-12-29,ICP-USD,4.020569801330566,-0.04759975936259552
2022-12-30,ICP-USD,4.120387077331543,-0.023954852699953035
2022-12-31,ICP-USD,3.9302148818969727,-0.06900320495949805
2023-01-01,ICP-USD,4.017571926116943,-0.04830990175930522
2023-01-02,ICP-USD,3.998948097229004,-0.05272154985669514
2023-01-03,ICP-USD,3.914108037948608,-0.07281862486521763
2023-01-04,ICP-USD,3.9509549140930176,-0.06409026658747831
2023-01-05,ICP-USD,3.815293073654175,-0.096226102019687
2023-01-06,ICP-USD,3.9062039852142334,-0.07469095194774653
2023-01-07,ICP-USD,4.016867160797119,-0.048476847912054845
2023-01-08,ICP-USD,4.107790946960449,-0.026938648079543177
2023-01-09,ICP-USD,4.246525764465332,0.0
2023-01-10,ICP-USD,4.316827774047852,0.0
2023-01-11,ICP-USD,4.338092803955078,0.0
2023-01-12,ICP-USD,4.508770942687988,0.0
2023-01-13,ICP-USD,4.603774070739746,0.0
2023-01-14,ICP-USD,5.054366111755371,0.0
2023-01-15,ICP-USD,5.149487018585205,0.0
2023-01-16,ICP-USD,5.025687217712402,-0.024041190981935145
2023-01-17,ICP-USD,5.105076789855957,-0.008624204424434014
2023-01-18,ICP-USD,4.953857898712158,-0.03799002098014706
2023-01-19,ICP-USD,5.142244815826416,-0.001406393050929337
2023-01-20,ICP-USD,5.533092975616455,0.0
2023-01-21,ICP-USD,5.422908782958984,-0.0199136709148096
2023-01-22,ICP-USD,5.546072959899902,0.0
2023-01-23,ICP-USD,5.807660102844238,0.0
2023-01-24,ICP-USD,5.515277862548828,-0.050344241074338894
2023-01-25,ICP-USD,5.774023056030273,-0.005791841502138093
2023-01-26,ICP-USD,5.839868068695068,0.0
2023-01-27,ICP-USD,6.051362037658691,0.0
2023-01-28,ICP-USD,6.069849014282227,0.0
2023-01-29,ICP-USD,6.2557759284973145,0.0
2023-01-30,ICP-USD,5.77785587310791,-0.07639660704794526
2023-01-31,ICP-USD,5.879846096038818,-0.06009323811391648
2023-02-01,ICP-USD,6.056396961212158,-0.031871181059557004
2023-02-02,ICP-USD,5.765811920166016,-0.07832186029862996
2023-02-03,ICP-USD,5.871310234069824,-0.0614577150495609
2023-02-04,ICP-USD,5.794864177703857,-0.07367779090261815
2023-02-05,ICP-USD,5.629796028137207,-0.10006430976987896
2023-02-06,ICP-USD,5.446417808532715,-0.12937773494694424
2023-02-07,ICP-USD,5.834402084350586,-0.0673575666652667
2023-02-08,ICP-USD,5.719066143035889,-0.08579427901445755
