date,symbol,close,drawdown
2022-12-11,FIL-USD,4.287731170654297,0.0
2022-12-12,FIL-USD,4.260043144226074,-0.006457500558272531
2022-12-13,FIL-USD,4.3187360763549805,0.0
2022-12-14,FIL-USD,4.230090141296387,-0.02052589773751839
2022-12-15,FIL-USD,4.145280838012695,-0.04016342635336069
2022-12-16,FIL-USD,3.018541097640991,-0.3010591422413003
2022-12-17,FIL-USD,3.206968069076538,-0.25742902266368084
2022-12-18,FIL-USD,3.0572550296783447,-0.29209496120479017
2022-12-19,FIL-USD,2.8067610263824463,-0.35009665403046425
2022-12-20,FIL-USD,2.980649948120117,-0.309832808622149
2022-12-21,FIL-USD,2.974302053451538,-0.3113026587255933
2022-12-22,FIL-USD,2.9921629428863525,-0.30716698358383077
2022-12-23,FIL-USD,2.971451997756958,-0.31196258691851625
2022-12-24,FIL-USD,2.9350860118865967,-0.3203831028350745
2022-12-25,FIL-USD,2.963340997695923,-0.3138406827126637
2022-12-26,FIL-USD,3.003351926803589,-0.3045761830071306
2022-12-27,FIL-USD,3.070625066757202,-0.2889991394545197
2022-12-28,FIL-USD,2.993835926055908,-0.3067796056241737
2022-12-29,FIL-USD,2.979429006576538,-0.3101155166927495
2022-12-30,FIL-USD,2.972994089126587,-0.31160551685394994
2022-12-31,FIL-USD,3.0091280937194824,-0.3032387160228622
2023-01-01,FIL-USD,3.1114180088043213,-0.2795535652573698
2023-01-02,FIL-USD,3.1478819847106934,-0.2711103598237218
2023-01-03,FIL-USD,3.092895030975342,-0.2838425464549921
2023-01-04,FIL-USD,3.3595240116119385,-0.22210481209877922
2023-01-05,FIL-USD,3.2826709747314453,-0.2399000733793336
2023-01-06,FIL-USD,3.341075897216797,-0.22637645872616746
2023-01-07,FIL-USD,3.2983319759368896,-0.2362737806565187
2023-01-08,FIL-USD,3.439846992492676,-0.20350608796731295
2023-01-09,FIL-USD,3.790510892868042,-0.12231013290646862
2023-01-10,FIL-USD,3.756786108016968,-0.13011908076871853
2023-01-11,FIL-USD,3.725810050964356,-0.13729156283406302
2023-01-12,FIL-USD,3.853265047073364,-0.10777945701059716
2023-01-13,FIL-USD,4.01694393157959,-0.06987973783063485
2023-01-14,FIL-USD,4.783692836761475,0.0
2023-01-15,FIL-USD,4.696173191070557,-0.018295415002056892
2023-01-16,FIL-USD,4.566012859344482,-0.04550458920442726
