date,symbol,returns
2022-12-12,VET-USD,-0.0070840528273043
2022-12-13,VET-USD,0.008033038967401
2022-12-14,VET-USD,-0.0172486561885629
2022-12-15,VET-USD,-0.030248086056295
2022-12-16,VET-USD,-0.0671690692276301
2022-12-17,VET-USD,-0.0042460664431668
2022-12-18,VET-USD,-0.0132662038275532
2022-12-19,VET-USD,-0.0496968855445282
2022-12-20,VET-USD,0.0307585270456527
2022-12-21,VET-USD,0.0035539772782391
2022-12-22,VET-USD,6.107219574902345e-05
2022-12-23,VET-USD,-0.0062275051689258
2022-12-24,VET-USD,-0.0006143971012498
2022-12-25,VET-USD,-0.0066392016102995
2022-12-26,VET-USD,0.0014852517441226
2022-12-27,VET-USD,-0.0118024691471738
2022-12-28,VET-USD,-0.0236368517664345
2022-12-29,VET-USD,0.0065325591597658
2022-12-30,VET-USD,-0.0022269727286474
2022-12-31,VET-USD,0.0065683748495739
2023-01-01,VET-USD,0.0160923392459477
2023-01-02,VET-USD,0.0074198033619181
2023-01-03,VET-USD,-0.0043943993600357
2023-01-04,VET-USD,0.0312695364403237
2023-01-05,VET-USD,-0.0213998144204125
2023-01-06,VET-USD,0.0120118473140351
2023-01-07,VET-USD,-0.0035302846222561
2023-01-08,VET-USD,0.0445299719630469
2023-01-09,VET-USD,0.0238011183059581
2023-01-10,VET-USD,0.0377563610763238
2023-01-11,VET-USD,0.0097423884322427
2023-01-12,VET-USD,0.0270918662262356
2023-01-13,VET-USD,0.0685701920238612
2023-01-14,VET-USD,0.0285586777162298
2023-01-15,VET-USD,0.0196049490648537
2023-01-16,VET-USD,0.0092351563320811
2023-01-17,VET-USD,-0.000187663030619
2023-01-18,VET-USD,-0.0748615299182446
2023-01-19,VET-USD,0.0320125288891408
2023-01-20,VET-USD,0.1031855242931358
2023-01-21,VET-USD,-0.028251847621833
2023-01-22,VET-USD,0.019168153457296
2023-01-23,VET-USD,0.030731172659367
2023-01-24,VET-USD,-0.0465340107958277
2023-01-25,VET-USD,0.0545738335612819
2023-01-26,VET-USD,0.0358600016092136
2023-01-27,VET-USD,0.0423302892954895
2023-01-28,VET-USD,-0.0289907564271361
2023-01-29,VET-USD,0.019048359508631
2023-01-30,VET-USD,-0.0646104529144158
2023-01-31,VET-USD,0.0058212210290287
2023-02-01,VET-USD,0.0717401979634733
2023-02-02,VET-USD,-0.0305472599097077
2023-02-03,VET-USD,0.0321333380100781
2023-02-04,VET-USD,0.0032622733978073
2023-02-05,VET-USD,-0.0268164828622454
